sent_id,sent,anno
47,李尼希米#才#加入#企排#第一#年,B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O
49,在#場#上#和#隊友#配合#得宜,O O O O O O O O O O O O O O O O
50,一直#是#隊#上#搶分#大將,O O O O O O O O O O O O O O
51,看到#他#得分#時#放聲#大吼#、#攻擊#起跳#的#爆發力,O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O
52,加上#那#閃閃#發亮#的#笑容,O O O O O O O O O O O O O O O
53,這#鮮肉#寶物#還#不#先#搶起來#收藏,O O O O O O O O O O O O O O O O O O O O
54,濃眉大眼#、#高挺#鼻樑,O O O O O O O O O O O O
55,加上#穿#衣精瘦#脫衣#有#肉#的#修長#身材,O O O O O O O O O O O O O O O O O O O O O O O
56,焦璿誠#宛如#校園#最#風雲#的#排球#學長,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O
57,一#走出來#就#會#迷倒#一#票#妹子,O O O O O O O O O O O O O O O O O O O
58,綽號#阿焦#的#他#自#高中#就讀#排球#強#校#豐原#高商#時#就#人氣#爆棚,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
60,也#早早#就#加入#企排#和#U20#、#亞俱賽#陣容,O O O O O O O O O O O O O O O O O O O O O O O O O O O
62,常#看#比賽#的#人#一定#有#發現,O O O O O O O O O O O O O O O O O O
64,每#一#次#起跳#像是#沒有#集滿#全力,O O O O O O O O O O O O O O O O O O O O
66,且#靈活#的#攻擊#路線#和#方式,O O O O O O O B-ATTACK I-ATTACK O O O O O O O O
67,讓#人#防不勝防,O O O O O O O O
68,得分#後#他#總是#靦腆#一#笑,O O O O O O O O O O O O O O O O
71,靠#著#陳菀婷#、#林書荷#的#精彩#表現,O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
72,中華#一#隊#13:9#領先,O O O O O O O O O O O O O O
74,菲律賓#只#靠#中華#發球#失誤#拿分,O O O O O O O O O O O O O O O O O O O
75,中華#一#隊#19:10#大幅#領先,O O O O O O O O O O O O O O O O O O
76,塞爾維亞籍#的#杜妲#(#Dubravka Vukoja#)#漂亮#勾球#25:17#拿下,O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O
77,第二#局#雖然#菲律賓#先馳得點,O O O O O O O O O O O O O O O O
78,黃素琴#救球#、#中華#一#隊#雙人攔網#穩住#接連#得分#15:7,B-PERSON I-PERSON I-PERSON O B-DEFENSE I-DEFENSE O O O O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O O O O O O O O O O O
79,25:14#取得#聽牌,O O O O O O O O O O O
82,雖然#連續#失誤#被#追近,O O O O O O O O O O O O O
83,中華#雙人攔網#25:20,O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O O O
84,直落#三#拿下#勝利,O O O O O O O O O O
86,極速#超跑#今年#也#新#加入#許多#球員,O O O O O O O O O O O O O O O O O O O O O
87,並#迎來#加拿大籍#新#教練#劉海琦,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
89,「#自己#復出#的#第一#場#比賽#就#是#國際賽#真的#滿#開心#的,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
90,也#是#新#的#經驗,O O O O O O O O O O
91,我#原本#以為#第一#場#會#是#國內賽,O O O O O O O O O O O O O O O O O O O O
92,像是#企排#之類#的,O O O O O O O O O O
96,還#有#攔網#太#早#、#節奏#太#快#的#問題#要#修正,O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O O O O O O O O O O O
97,」#不過#新#教練#執教#只有#大約#兩#週,O O O O O O O O O O O O O O O O O O O O O O
98,也#已經#感覺到#很#不#一樣#的#感覺,O O O O O O O O O O O O O O O O O O O O
99,「#給#我們#更多#想法,O O O O O O O O O O O O
100,吸收#更#好#的#技術,O O O O O O O O O O O
102,或是#在#賽前#的#新#的#東西,O O O O O O O O O O O O O O O O
103,「#我們#選手#也#很#努力,O O O O O O O O O O O O O O
104,會#認真#去#傾聽#教練#的#想法,O O O O O O O O O O O O O O O O O
105,也#會#去#執行,O O O O O O O O
106,」#陳菀婷#笑稱,O O B-PERSON I-PERSON I-PERSON O O O
107,「#這#個#邀請賽#是#自己#復出#的#第一#個#國際賽事,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
108,目標#當然#是#冠軍#啊,O O O O O O O O O O O O
109,就算#遇到#中華#二#隊#中國人#纖,O O O O O O O O O O O O O O O O O O
110,也#還是#照#打#啊,O O O O O O O O O O
111,要#拿#冠軍,O O O O O O
113,卻#也#沒#被#地主#呼聲#退卻,O O O O O O O O O O O O O O O O
114,陣#中#主攻#手#許美中#繼#昨日#拿下#單場#最#高#得分#(#23#分#)#球員#後,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
115,今日#更#是#飛撲救球#直#衝#大會#播報#台,O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O O O O O O O O O
118,自己#以#學長#身分#觀察陣#中#學弟,O O O O O O O O O O O O O O O O O O O
121,許美中#說,B-PERSON I-PERSON I-PERSON O O
122,「#得分#其實#是#其次,O O O O O O O O O O O O
124,才#能#創造#最#大#的#得分#機會,O O O O O O O O O O O O O O O O O O
125,若是#能#針對#配球#再#調整,O O O O O O O O O O O O O O O
126,下#半#季#我們#其實#是#有#機會#成為#一#支#黑馬#球隊#的,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
127,第二#場#比賽#conti#面對到#男子組#老大哥#台電#公司,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
128,球員#卯足#拚勁#攻守,O O O O O O O O O O O
129,前#兩#局#也#將#比分#逼近,O O O O O O O O O O O O O O O
133,最終#三#局#後#將#勝利#交出#(#22:25#、#22:25#、#19:25#),O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
134,conti#在#失守#第一#局#後,O O O O O O O O O O O O O O O O O
137,conti隊#氣勢#受到#打擊,O O O O O O O O O O O O O O O
138,郭家銘#也#因#頭部#撞#牆#即刻#送醫#診查,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O
140,「#其實#今天#球員#表現#狀況#還#不錯,O O O O O O O O O O O O O O O O O O O O O
141,只#可惜#在#第二#局#郭家銘#受傷#後,O O O O O O O O O O O O O O O O O O O O
143,林顯丞#表示,B-PERSON I-PERSON I-PERSON O O O
144,在#郭家銘#受傷#送醫#後,O O B-PERSON I-PERSON I-PERSON O O O O O O O O
145,隨即#換上#宋柏霆#遞補#戰力,O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
146,後#半#段#賽事#改採#讓#每#位#球員#都#有#上場#機會,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
147,同時#因應#即將#開打#的#大專#排球#聯賽,O O O O O O O O O O O O O O O O O O O O O O
148,提前#暖身,O O O O O
153,今日#以#直落#三#的#局數#(#25:21#、#25:18#、#25:20#)#迅速#從#conti隊#手#中#搶下#勝利,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
156,皆#頻頻#建功,O O O O O O O
158,也#讓#桃園#臺產隊#以#直落#三#的#比數#帶走#一#勝#戰績,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
162,「#今天#這#場#比賽#幾#位#還#在#大學#就讀#的#學弟#們#比較#辛苦,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
164,又#馬上#接著#比#週末#的#企聯#賽程,O O O O O O O O O O O O O O O O O O O O
165,今天#能#撐下來#一起#守下#勝利,O O O O O O O O O O O O O O O O O
167,但#可以#看到#得#是,O O O O O O O O O O O
169,而#今日#場#上#另#一#亮點,O O O O O O O O O O O O O O O
170,則#是#雲林#MIZUNO隊#的#主攻#手#高偉誠,O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
173,一#上場#便#靠#著#攔網,O O O O O O O O O O O B-DEFENSE I-DEFENSE
174,與#隊友#搶下#分數,O O O O O O O O O O
175,提振#球隊#士氣,O O O O O O O O
176,可惜#最終#仍#沒#能#在#五#局#中#脫穎而出,O O O O O O O O O O O O O O O O O O O O O O O O
180,頻頻場#上#建功,O O O O O O O O
181,雖然#沒#能#把握住#機會#替#球隊#拿下#勝利,O O O O O O O O O O O O O O O O O O O O O O O O
183,林顯丞#說,B-PERSON I-PERSON I-PERSON O O
184,「#其實#今天#球員#表現#得#還#不錯,O O O O O O O O O O O O O O O O O O O O
185,像是#郭家銘#也#是#前天#才#讓#他#開始#回到#場#上#比賽,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O
186,今天#能#這樣#多#次#拿下#分數,O O O O O O O O O O O O O O O O O
188,第一#週#到#現在,O O O O O O O O O
189,也#能#看出來#他#一直#有#在#勇於#突破,O O O O O O O O O O O O O O O O O O O O O O
191,反觀#美津濃#在#今日#比賽,O O O O O O O O O O O O O O
194,順勢#帶起#全#隊#氣勢,O O O O O O O O O O O O
196,讓#台電#公司#沒#能#輕鬆#取勝,O O O O O O O O O O O O O O O O O
198,纖女#們#歷經#一#晚#檢討,O O O O O O O O O O O O O O
199,在#今日#一#展#士氣#、#阻斷#台電#女排#連勝#戰績,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
200,教練#曾華鈺#表示,O O O B-PERSON I-PERSON I-PERSON O O O
201,今日#每#位#球員#一#開賽#很#快#就#進入#比賽#狀況,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
202,無論#是#在#防守#的#站位,O O O O O O O B-DEFENSE I-DEFENSE O O O O O
204,都#有#成功#在#今天#拿下#分數,O O O O O O O O O O O O O O O O O
206,更#是#多#次#掌握#網#前#機會球,O O O O O O O O O O O O O O O O O O
207,順勢#進攻#將#分數#拿下,O O O B-ATTACK I-ATTACK O O O O O O O O
209,便#面臨#連勝#壓力,O O O O O O O O O O
210,頻頻#在#發球#、#攻擊#上#發生#失誤,O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O
211,導致#後續#追分#吃力,O O O O O O O O O O O
212,而#今日#擔當#拚#分#要角#的#李諭,O O O O O O O O O O O O O O O O O B-PERSON I-PERSON
214,力拼#追分#同時#李諭#便#在#第三#局#後#半#發生#了#左側#小腿#抽筋#的#狀況,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
215,李諭#說,B-PERSON I-PERSON O O
217,但是#每#一#場#比賽#對#我們#來#說,O O O O O O O O O O O O O O O O O O O O
220,」#而#李諭#也#表示,O O O O B-PERSON I-PERSON O O O O O
221,當下#發生#身體#不適#的#狀況#時,O O O O O O O O O O O O O O O O O O
222,於#場#邊#休息#時#內心#總是#會#焦慮,O O O O O O O O O O O O O O O O O O O O O
225,8日#女子組#兩#場#賽事#同樣#打#得#火熱吸睛,O O O O O O O O O O O O O O O O O O O O O O O O O
226,首先#由#愛山林隊#上#極速#超跑#的#比賽,O O O O O O O O O O O O O O O O O O O O O O
227,第一#局#便#發生#愛#山林#舉球#員#欒妤雯#因#網#上#爭球#落地#時,O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK O O O O O
228,不慎#扭傷#左腳#腳踝,O O O O O O O O O O O
229,下場#後#直接#送醫#檢查,O O O O O O O O O O O O O
230,但#小將#們#的#氣勢#仍舊#與#超跑力#拚到#第三#局#延長賽,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
232,仍#博得#觀眾#掌聲,O O O O O O O O O O
236,欒妤雯#踩到#林書荷#的#腳#不慎#「#翻船#」,B-PERSON I-PERSON I-PERSON O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
237,隨即#下場#查看#傷勢#便#前往#就醫,O O O O O O O O O O O O O O O O O O O
238,但#小#學妹#的#氣勢#也#沒#受到#影響,O O O O O O O O O O O O O O O O O O O O O
240,但#仍#將#學姊#逼進#延長賽,O O O O O O O O O O O O O O O
241,著實#展現#「#球#不#落地#、#永#不#放棄#」#精神,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
244,在#攔網#和#攻擊#方面#皆#有#亮眼#表現,O O B-DEFENSE I-DEFENSE O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
246,台電#男排#頻#靠#著#林宜暉#、#顏振富#和#詹旻翰#的#攔網#拿下#分數,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-DEFENSE I-DEFENSE O O O O O O
247,桃園#臺產#執行#教練#陳克舟#說,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O
249,所以#角度#要#打出來,O O O O O O O O O O O
250,但#他們#可能#還是#打#得#比較#順手,O O O O O O O O O O O O O O O O O O O O
252,」#陳克舟#表示,O O B-PERSON I-PERSON I-PERSON O O O
253,我們#跟#台電#的#實力#還是#有#段#距離,O O O O O O O O O O O O O O O O O O O O O O
254,雖然#吞敗,O O O O O
257,兩#人#皆#有#兩#位數#得分#進帳,O O O O O O O O O O O O O O O O O O
260,潘均儒#自#過年#後#狀況#一直#都#不佳,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
262,第一#局#開局#由#臺北#鯨華#佔上風,O O O O O O O O O O O O O O O O O O O
263,但#愛#山林#小將#展現#不#服輸#的#韌性#急起直追,O O O O O O O O O O O O O O O O O O O O O O O O O O O
264,局#末#兩#隊#上演#精采#丟士戰,O O O O O O O O O O O O O O O O O
269,第三#局#開始,O O O O O O O
270,臺北#鯨華#吹起#反攻#號角,O O O O O O O O O O O O O O
272,將#比賽#推入#決勝局,O O O O O O O O O O O
273,終場#愛#山林#不敵#臺北#鯨華#強攻,O O O O O O O O O O O O O O O O O O O
274,讓#臺北#鯨華#抱回#四#連勝,O O O O O O O O O O O O O O O
275,臺北#鯨華#執行#教練#鄧衍敏#表示,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
277,往年#青年軍#陣容#會#不斷#更動,O O O O O O O O O O O O O O O O O
279,狀況#越來越#好,O O O O O O O O
280,談起#逆轉#關鍵,O O O O O O O O
285,康金塗#教練#也#提到,B-PERSON I-PERSON I-PERSON O O O O O O O O
286,本#週#正#值#華宗盃#賽期,O O O O O O O O O O O O O O
287,陣上#舉球#員#欒妤雯#因#賽#缺席,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
288,「#妤雯#一直#都#是#帶動#氣氛#的#角色,O O B-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
289,隊#上#少#了#大學姊#士氣#難免#受到#影響,O O O O O O O O O O O O O O O O O O O O O O O
290,今天隊#上#舉球#靠#著#庭語#撐#全#場,O O O O O O O O O O O O O B-PERSON I-PERSON O O O O O O
291,對#她#來說#也#有點#辛苦,O O O O O O O O O O O O O O
292,妤雯#不#在#戰力#多少#受#影響,B-PERSON I-PERSON O O O O O O O O O O O O O O O
293,但#最#主要#還#是#球場#的#氣氛,O O O O O O O O O O O O O O O O O O
294,另#一#場#由#台電#女排#交手#極速#超跑#的#女子組#賽事,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
295,台電#女排#展現#老將#氣勢,O O O O O O O O O O O O O O
296,在#陣#中#陳姿雅#、#李姿瑩#繳出#全#場#最#高#分#14#分#的#砲火#猛攻#下,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O
297,台電#女排#順利#以#直落#三#輕取#極速#超跑,O O O O O O O O O O O O O O O O O O O O O O O O
299,企業#16年#甲級#男女#排球#聯賽#下#半#賽季#2日#在#台大#體育館#展開,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
302,而#去年#2月#台電#舉球#員#劉煜淳#因#右手#脫臼#養傷#一#年,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
303,也#在#下#半#賽季#重返#企排,O O O O O O O O O O O O O O O O
306,大家#會#提醒#我#要#注意,O O O O O O O O O O O O O O
308,高中#畢業#沒有#繼續#升學,O O O O O O O O O O O O O O
309,選擇#直接#進入#台電#工作#並#代表#出賽,O O O O O O O O O O O O O O O O O O O O O O
310,不過#去年#2月#賽季#初期#一#次#練習#時#不慎#造成#右手#脫臼,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
311,也#使得#整#個#賽季#報銷,O O O O O O O O O O O O O O
312,在#16#年#上#半#季#也#在#養傷#沒有#出場,O O O O O O O O O O O O O O O O O O O O O O O O O
314,「#當時#是#奧運#資格賽#結束#剛#從#泰國#回來#有#流感,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
315,之後#又#有#普通#的#肺炎,O O O O O O O O O O O O O O
316,導致#練習#的#時候#就#不#小心#受傷,O O O O O O O O O O O O O O O O O O O O
317,到#現在#還#沒有#完全#好,O O O O O O O O O O O O O O
320,直到#第三#局#台電#已經#連#拿#兩#局#聽#牌,O O O O O O O O O O O O O O O O O O O O O O O O O
322,「#因為#我#休息#了#一#個#賽季,O O O O O O O O O O O O O O O O O O
323,還#有#上#半#年#的#半#個#賽季,O O O O O O O O O O O O O O O O O O
324,今天#下場#很#期待#啊,O O O O O O O O O O O O
327,只#能#做#發球#、#舉球#等,O O O O O O O O O O O O O O O
328,就#等待#機會#上場,O O O O O O O O O O
329,因為#一#整#年#沒有#碰球,O O O O O O O O O O O O O O
330,也#沒有#跟#隊#上#一起#練,O O O O O O O O O O O O O O O
333,今天#下場#我#很#期待,O O O O O O O O O O O O
337,但#不行#做#的#還是#不行,O O O O O O O O O O O O O O
338,傷勢#還是#很#重要,O O O O O O O O O O
339,下場#了#就#是#穩穩#地#做#好#球,O O O O O O O O O O O O O O O O O O O
340,沒有#再#多#想#傷勢,O O O O O O O O O O O
341,而#談起#會不會#一直#有#重返#的#壓力,O O O O O O O O O O O O O O O O O O O O O
344,我#都#有#跟#著#大家#一起#巡迴#跑,O O O O O O O O O O O O O O O O O O O O
345,只是#沒有#在#替補#席,O O O O O O O O O O O O
346,手#超#癢#想要#趕快#下場,O O O O O O O O O O O O O O
347,學姊#們#就#要#提醒#我#要#注意#自己#狀況,O O O O O O O O O O O O O O O O O O O O O O O O
350,下場#就#不會#害怕,O O O O O O O O O O
353,今#再度#對決#讓#現場#球迷#激動#不已,O O O O O O O O O O O O O O O O O O O O O
354,台電#一#開局#靠#著#嚴密#防守#帶動#精彩#攻擊,O O O O O O O O O O O O O O O O O O O O O O O O O O
357,第3#局#雙方#拚盡#全#力,O O O O O O O O O O O O O O
358,鯨華#秉持#不能#輸#的#精神#在#一#開局#將#差距#拉開,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
359,但#台電#及時#回穩#並#靠#著#接連#快攻,O O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
360,以#25#比#22#驚險#拿勝,O O O O O O O O O O O O O O O
361,力退鯨華,O O O O
362,台電#女排#攻下#全#隊#最高分#的#「#小毛#」#張秝芸#表示,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O
363,因為#跟#鯨華#僅有#2#次#交手,O O O O O O O O O O O O O O O O O
364,對於#陌生#的#球隊#都#會#特別#亢奮,O O O O O O O O O O O O O O O O O O O O
367,所以#特別#期待#這#場#比賽,O O O O O O O O O O O O O O O
369,談及#第3#局#後來居上,O O O O O O O O O O O O
370,張秝芸#說,B-PERSON I-PERSON I-PERSON O O
372,幸好#在#黃芯瑜#的#連續#4#顆#發球#帶動#球隊#反攻#氣勢,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O
374,本#週#最後#登場#賽事#由#中國#人纖#出戰#極速#超跑,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
375,兩#隊#一#開始#陷入#膠著#之#際,O O O O O O O O O O O O O O O O O O
376,幾#波#精彩#防守#帶動#現場#氣氛,O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O
377,超跑#在#被#中纖#搶下#首#局#後#急起直追,O O O O O O O O O O O O O O O O O O O O O O O
378,靠#著#林書荷#第2#局#末段#幾#波#關鍵球#將#戰線#帶進#Deuce#局面,O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
379,最後#靠#著#陳菀婷#4號位#強攻#硬是#把#局數#比#扳平,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
380,隨後#更#是#將#這#股#氣勢#延續#在#防守#端#表現,O O O O O O O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O
381,「#妞妞#」#羅儀璟#與#丁柔安#嚴密#防守#助#超跑#再#下#兩#城,O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O
382,最後#以#3#比#1#收下#勝利,O O O O O O O O O O O O O O O O
387,當初#的#黃金#世代#陣容#有#不少#改變,O O O O O O O O O O O O O O O O O O O O O
388,前#「#台灣隊長#」#陳建禎#繼續#旅日,O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O
389,電眼雙胞胎#劉鴻杰#、#劉鴻敏#回到#台灣,B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O
390,而#一#批#小將#們#也#慢慢#成長#起來,O O O O O O O O O O O O O O O O O O O O O
391,中華#男排#在#亞運#擊敗#卡達,O O O O O O O O O O O O O O O O
392,勇奪#銅牌#締造#睽違#20#年#的#佳績,O O O O O O O O O O O O O O O O O O O O O
393,但#當初#的#黃金#陣容#包括#黃金左手#吳宗軒#轉任#企排#雲林#MIZUNO#教練,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O
394,不過#仍#在#國家隊#訓練#、#劉鴻杰#、#劉鴻敏#結束#旅日,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O
395,都#已經#回到#台灣,O O O O O O O O O O
397,戴儒謙#依舊#在#企排#賽場,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O
398,不過#錯過#亞運#的#台灣戰神#王明浚,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON
402,之後#也#轉任#了#企排#台電#女排#的#教練,O O O O O O O O O O O O O O O O O O O O O O O
404,包括#U23#陣容#出賽#亞洲#U23#排球#錦標賽#就#勇奪#首#冠,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
406,大會#最佳#副位#攻擊#手#張育陞#、#大會#MVP#詹旻翰#、#最佳#自由#球員#張昀亮,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
408,還#有#宋柏霆#、#陳政錡#、#林宜暉#等#目前#都#效力#各自#企排,O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
409,加上#受到#疫情#影響,O O O O O O O O O O O
410,亞排聯#國際#賽事#全#都#取消,O O O O O O O O O O O O O O O O
411,中華#排協#秘書長#章金榮#表示,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
412,會#先#遴選#8月#成都#世大運#的#名單,O O O O O O O O O O O O O O O O O O O O O
417,不斷於#網#前#挑戰#對手,O O O O O O O O O O O O O
