sent_id,sent,anno
231,最終#雖#不敵#極速#超跑,O O O O O O O O O O O O O
244,在#攔網#和#攻擊#方面#皆#有#亮眼#表現,O O B-DEFENSE I-DEFENSE O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
250,但#他們#可能#還是#打#得#比較#順手,O O O O O O O O O O O O O O O O O O O O
285,康金塗#教練#也#提到,B-PERSON I-PERSON I-PERSON O O O O O O O O
288,「#妤雯#一直#都#是#帶動#氣氛#的#角色,O O B-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
299,企業#16年#甲級#男女#排球#聯賽#下#半#賽季#2日#在#台大#體育館#展開,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
312,在#16#年#上#半#季#也#在#養傷#沒有#出場,O O O O O O O O O O O O O O O O O O O O O O O O O
314,「#當時#是#奧運#資格賽#結束#剛#從#泰國#回來#有#流感,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
316,導致#練習#的#時候#就#不#小心#受傷,O O O O O O O O O O O O O O O O O O O O
318,還#要#持續#復健,O O O O O O O O O
327,只#能#做#發球#、#舉球#等,O O O O O O O O O O O O O O O
334,畢竟#休息#了#一#整#年,O O O O O O O O O O O O O
336,回來#了#就#盡力#做到#我#能#做#的,O O O O O O O O O O O O O O O O O O O O
338,傷勢#還是#很#重要,O O O O O O O O O O
344,我#都#有#跟#著#大家#一起#巡迴#跑,O O O O O O O O O O O O O O O O O O O O
346,手#超#癢#想要#趕快#下場,O O O O O O O O O O O O O O
366,「#運動員#都#有#一#股#不能#輸#的#精神,O O O O O O O O O O O O O O O O O O O O O O O
374,本#週#最後#登場#賽事#由#中國#人纖#出戰#極速#超跑,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
377,超跑#在#被#中纖#搶下#首#局#後#急起直追,O O O O O O O O O O O O O O O O O O O O O O O
384,2018年#印尼#亞加達#亞運#中華#男排#睽違#20#年,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
386,不過#2#年#多#過去,O O O O O O O O O O O
390,而#一#批#小將#們#也#慢慢#成長#起來,O O O O O O O O O O O O O O O O O O O O O
400,可惜#中華隊#寫下#1#勝#2#敗,O O O O O O O O O O O O O O O O O
417,不斷於#網#前#挑戰#對手,O O O O O O O O O O O O O
420,開局#雙方#打#得#膠著,O O O O O O O O O O O O
434,但#桃園#臺產#迅速#找到#解方,O O O O O O O O O O O O O O O O
439,防守#端#也#看穿#對方#球路,O O O O O O O O O O O O O O O
454,為#攻擊#端#加乘#火力,O O O O O O O O O O O O
464,屏東#台電#靠#著#黃正良#在#網#前#的#連續#強攻#得分,O O O O O O O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O
469,屏東#台電#在#攔網#給予#高壓,O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O
482,首#披#屏東#台電#戰袍#的#黃正良,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
490,督促#他#在#防守#端#更加#穩固,O O O O O O O O O O O O O O O O O
491,期許#自己#能#為#屏東#台電#守住#連霸,O O O O O O O O O O O O O O O O O O O O O
492,不#留下#遺憾,O O O O O O O
512,反觀#臺北#鯨華#似乎#亂#了#陣腳,O O O O O O O O O O O O O O O O O O
519,但#仍#不敵#砲火#猛烈#的#臺北#鯨華,O O O O O O O O O O O O O O O O O O O O
523,造成#中國#人纖#接應#壓力,O O O O O O O O O O O O O O
529,兩#人#同#為#中間#手,O O O O O O O O O O O O
531,都#會#立即#修正,O O O O O O O O O
532,」#鯨華#氣氛#熱絡,O O O O O O O O O O
538,攻擊#手#發揮#穩定,O O O O O O O O O O
545,劉佳昌#也#把握#時機#吊球#偷襲,B-PERSON I-PERSON I-PERSON O O O O O O O O O B-ATTACK I-ATTACK O O O
561,昨日#開幕戰,O O O O O O
562,首#戰#對上#坐擁#連霸#氣勢#的#屏東#台電#男子#排球隊,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
568,但#在#接發球#穩定#下,O O O O B-DEFENSE I-DEFENSE I-DEFENSE O O O O O
576,但#屏東#台電#靠#著#黃正良#強勢#直線攻擊#與#關鍵#單人攔網#反#超,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O
581,第三#局#桃園#臺產#稍微#熄火,O O O O O O O O O O O O O O O O
582,只有#零星#火力#挹注,O O O O O O B-ATTACK I-ATTACK O O O
594,雖然#調整#比較#慢,O O O O O O O O O O
614,先#是#焦璿誠#切中突破,O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
622,後#換上#陳昭銘#接續#火力,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
648,第三#局#的#極速#超跑#林書荷#滿#血#復活,O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
676,平安#健康#的#完成,O O O O O O O O O O
683,讓#球員#分別#至#各#個#攤位#協助#販賣#及#送#小#禮,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
687,直#呼#緊張,O O O O O O
688,但#球迷#感到#被#貼心#照顧#」#現場#還#有#其他#好吃#又#好玩#的#攤位,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
690,臺中#太陽神#克服#開局#落後#後,O O O O O O O O O O O O O O O O O
696,黃柏叡#更#因為#在#第四#局#衝出#場#外#救球#撞上#球員#席,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O
700,但#極速#超跑#靠#著#阿非#陳菀婷#與#林書荷#在#二號位#與#四號位#的#來回#攻擊,O O O O O O O O O O O O B-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
702,暫停#回來#之後,O O O O O O O O
717,並#在#甘可慧#關鍵#的#攔網#得手#後,O O O O B-PERSON I-PERSON I-PERSON O O O O O O B-DEFENSE I-DEFENSE O O O O O
724,比數#稍稍#被#拉開,O O O O O O O O O O
725,此時,O O
727,兩#隊#戰成#平手#進入#deuce,O O O O O O O O O O O O O O O O O O
743,超跑#喊出#暫停#止血,O O O O O O O O O O O
747,最終#就#在#林書荷#的#後排攻擊#得分,O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O
763,未料#後續#台電#幾#次#攻擊#出界#請求#第二#次#暫停,O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O
764,太陽神#即便#出現#發球#失誤,O O O O O O O O O O O O O O O
766,第三#局#台電#副攻手#黃正良#攻擊#率先#開局,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK O O O O O O
774,第四#局#太陽神#吳宗軒#及#台電#林宜暉#對#角位#互#飆#重扣,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-ATTACK I-ATTACK
788,大概#一直#處在#這樣#的#情況#下,O O O O O O O O O O O O O O O O O O
811,最後#台電#靠#著#強力#進攻#與#嚴密#的#攔網,O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O B-DEFENSE I-DEFENSE
830,闊別#七#年#確定#在#今年#重磅#回歸#企業#排球#聯賽#18#年,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
834,直指#總冠軍,O O O O O O
838,本#賽季#則#是#加入#連莊,O O O O O O O O O O O O O O
849,感覺#上#沒有#太多#不同,O O O O O O O O O O O O O
854,劉鴻敏#則#說,B-PERSON I-PERSON I-PERSON O O O O
861,」#不過#連莊#球隊#的#陣容,O O O O O O O O O O O O O O O
871,最近#球隊#慢慢#有#步入#軌道,O O O O O O O O O O O O O O O O
873,「#在#處理#球#上#一些#細節,O O O O O O O O O O O O O O O O
879,除了#蕭湘凌#退役,O O O B-PERSON I-PERSON I-PERSON O O O
882,也#確定#接下#新任#隊長#一#職,O O O O O O O O O O O O O O O O O
883,對#此#她#強調,O O O O O O O O
886,新#賽季#已經#準備好#了,O O O O O O O O O O O O O
896,要#照顧#隊友#的#狀況,O O O O O O O O O O O O
900,今年#台電#「#自由女神#」#楊孟樺#、#謝苡縥#都#宣告#退役,O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
906,得#要#先#準備好#自己#才#有#機會,O O O O O O O O O O O O O O O O O O O
909,首#戰#由#男子組#屏東#台電#出戰#conti,O O O O O O O O O O O O O O O O O O O O O O O O
913,最終#仍#不敵#台電#厚實#的#板凳#深度,O O O O O O O O O O O O O O O O O O O O O
914,終場#台電#以#25#比#17#、#25#比#22#與#25#比#19#收下#勝利,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
921,台電#就#以#25#比#17#輕鬆#拿下#首#局,O O O O O O O O O O O O O O O O O O O O O O O O
928,此時#台電#詹旻翰#與#曾茂聰#再次#跳出#扳平#戰局,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
933,以#25#比#22#收下#第二#局,O O O O O O O O O O O O O O O O O
946,企排#18年#開幕週#的#壓軸賽#由#女子組#高雄#台電#迎戰#臺北#鯨華,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
952,以#25#比#21#、#25#比#18#與#25#比#17# #直落#三甜蜜#復仇,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
973,但#鯨華#拿出#強烈#的#求勝#決心,O O O O O O O O O O O O O O O O O O
976,鯨華#再次#取得#領先#優勢,O O O O O O O O O O O O O O
981,終場#以#25#比#17#拿下#比賽,O O O O O O O O O O O O O O O O O O
998,此時#連莊#布萊恩#與#汪秉勳#的#一#攻#一#守#的#帶動#下,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O
1000,雖然#美津#濃#一度#取得#賽末點,O O O O O O O O O O O O O O O O O
1001,但#布萊恩#的#重扣#再次#將#比賽#帶入# Deuce,O O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O
1017,連線#劉鴻杰#、#簡名均,O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
1020,以#25#-21#拿下#第一#局,O O O O O O O O O O O O O O O O
1022,先#重砲#還#以#顏色,O O B-ATTACK I-ATTACK O O O O O O O
1023,連莊#的#布萊恩#與#宋柏霆#紛紛#送出#ACE#球,O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK I-ATTACK O O
1025,桃園#臺產#甘茂宏#祭出#重扣#、#吊球,O O O O O O B-PERSON I-PERSON I-PERSON O O O O B-ATTACK I-ATTACK O O O B-ATTACK I-ATTACK
1036,迅速#追緊,O O O O O
1044,本#屆#仁川#亞運#首#披#中華#戰袍,O O O O O O O O O O O O O O O O O O O
1045,20#歲#的#攻擊#手#李姿瑩#身手#不見#生澀,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
1052,今年#首度#站上#亞運#賽場,O O O O O O O O O O O O O O
1057,不過#亞運#初#體驗#她#自己#還#算#滿意,O O O O O O O O O O O O O O O O O O O O O O
1082,所以#得分#率#都#很#低,O O O O O O O O O O O O O
1092,盧清銓#開心#地#在#臉書#上,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
1096,經歷#漫長#17#小時,O O O O O O O O O O O
1099,不過#盧清銓#透露,O O O B-PERSON I-PERSON I-PERSON O O O
1101,有#專人#打理#一切,O O O O O O O O O O
1103,不#知道#自己#屆時#是否#能#當#個#稱職#的#奶爸,O O O O O O O O O O O O O O O O O O O O O O O O O O O
1121,匯竑#國際#余金鳳#得#9#分,O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
1123,張瓈婷#6#分,B-PERSON I-PERSON I-PERSON O O O O
1129,曾經#因為#練#得#很#累想#放棄,O O O O O O O O O O O O O O O O O
1142,「#以前#打候#補,O O O O O O O O O
1148,小學#四年級#被#教練點#到,O O O O O O O O O O O O O O
1151,自己#都#嚇到,O O O O O O O
1152,」#國小#一度#因為#練球#太#辛苦,O O O O O O O O O O O O O O O O O O
1164,隊友#得分#喊#個#好球#之類#的,O O O O O O O O O O O O O O O O O
1175,次局,O O
1176,鯨華#逐漸#適應#比賽#節奏,O O O O O O O O O O O O O O
1184,以及#潘宣蓉#聯手合作#下,O O O B-PERSON I-PERSON I-PERSON O B-COOPERATION I-COOPERATION I-COOPERATION I-COOPERATION O O
1190,在#五五#波#來回#中,O O O O O O O O O O O
1196,以#吊球#拿下#最後#一#分,O O B-ATTACK I-ATTACK O O O O O O O O O O
1205,不再#只#想#著#將#球#處理#過,O O O O O O O O O O O O O O O O O
1213,雖#第3#局#愛#山林#試圖#反撲,O O O O O O O O O O O O O O O O O
1216,終止#近期#的#2#連敗,O O O O O O O O O O O O
1224,中纖#靠#著#邱雅慧#發球#直接#得分#首開#紀錄,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
1237,又#將#比數#稍微#拉開,O O O O O O O O O O O O
1240,兩#隊#進入#deuce,O O O O O O O O O O O O
1243,以#直落#三#拿下#勝利,O O O O O O O O O O O O
1249,黃宇晨#及#蔡沛彰#的#連續#發球#、#直接#得分#拉開#了#比數,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O
1260,李佳軒#幾#顆#精彩#的#撲救#及#顏振富#的#成功#攔網#讓#台電#拉大#比分#差距#後,B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-DEFENSE I-DEFENSE O O O B-PERSON I-PERSON I-PERSON O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O O O O
1268,三#位#不僅#是#台電#當家#元老,O O O O O O O O O O O O O O O O O
1276,企排#18年#開幕週#第二#天#的#第二#場#比賽#由#桃園#臺灣#產險#對戰#地主#臺中#太陽神,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1285,暫停#回來,O O O O O
1286,桃園#臺產#劉昱麟#與#陳冠中#試圖#反撲#緊咬#比數,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
1291,次局#臺產#加強#前排防守#強度,O O O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O
1298,太陽神#失誤#送分,O O O O O O O O O
1301,焦璿誠#與#吳宗軒#一#左#一#右#的#攻擊#再次#幫助#球隊#取得#領先,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O
1309,此時#柯宗甫#發揮#準確#的#防守#判斷,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O B-DEFENSE I-DEFENSE O O O
1313,以# 25-20 #直落#三#拿下#比賽#勝利,O O O O O O O O O O O O O O O O O O O O O O O
1330,開幕戰#落敗#後#取得#3#連勝,O O O O O O O O O O O O O O O O
1338,昨日#開幕戰#遭#高雄#台電#女排#橫掃#臺北#鯨華,O O O O O O O O O O O O O O O O O O O O O O O O O O
1355,體育處#指出,O O O O O O
1357,為#回饋#球迷#朋友#對#新北城市隊#的#支持,O O O O O O O O O O O O O O O O O O O O O O O
1362,新#北中#纖#女排#童琦芳#與#葉于雯#等#重量級#選手,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
1383,他#能#做#的#就#是#贏#球#來#謝謝#他們,O O O O O O O O O O O O O O O O O O O O O O O
1389,台中#運動局#李昱叡#大讚,O O O O O O O B-PERSON I-PERSON I-PERSON O O O
1393,中華#台北#排球手#廖苡任#長相#甜美,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
1395,不易#服輸,O O O O O
1398,而且#充份#展示出#天乒,O O O O O O O O O O O O
1403,被#喻為#「#排球甜心#」,O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O
1408,但#廖苡任#仍然#專注#排球,O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
1430,雖然#有#壓力,O O O O O O O
1442,鯨華#女排#的#成績#逐年#上升,O O O O O O O O O O O O O O O O
1457,不過#未#能#逆轉,O O O O O O O O O
1460,但#台電#攔網#設定#加上#陳姿雅#攻勢,O O O O O B-DEFENSE I-DEFENSE O O O O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK
1465,Bia#拿下#全#場#最#高#17#分,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
1468,在#戴儒謙#、#蔡沛彰#、#林宜暉,O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
1513,conti#周冠宇#14#分#則#是#全#場#之#最,O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O
1515,東道主臺#中#太陽神#在#「#黃金左手#」#吳宗軒#狂轟#35#分#、#高偉誠#也#有#11#分#助陣#下,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
1517,局數#3#比#1,O O O O O O O O
1539,目前#將#替代#李尼希米#出任#先發#主攻,O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O
1558,而#快攻#手#呂姜耀凱#則#是#在#空窗#六#年#後#收到#連莊#的#邀請,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O
1589,許多#在#場#上#的#反應#、#運動#過程#的#感覺#都#變#了,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1596,同時#呂姜耀凱#也#給#自己#立下#目標,O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O
1605,讓#我們#拭目以待,O O O O O O O O O
1621,因#傷#淡出#競賽場,O O O O O O O O O O
1627,今年#連莊重磅#回歸#企業#排球#聯賽,O O O O O O O O O O O O O O O O O O O
1634,今年# 24# 歲#但#擁有#三#年#日本#聯賽#的#旅#外#經驗,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1646,與#大家#分享#在#國際#賽場#上#的#經歷#、#臺中#太陽神#訓練#方面#的#小#故事,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1650,誠意#滿滿#讓#所有#來#參加#的#球迷#滿載而歸,O O O O O O O O O O O O O O O O O O O O O O O O O
1657,面對#連莊#的#挑戰#有#和#應對#之#策,O O O O O O O O O O O O O O O O O O O O O
1668,吳宗軒#則#表示#希望#可以#打球#到# 32# #歲,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O
1671,同樣#也#是#中華#男排#的#得分#主力,O O O O O O O O O O O O O O O O O O O O
1684,是#二#連霸#不可或缺#的#功臣#之#一,O O O O O O O O O O O O O O O O O O O O
1692,其中#包含#來自#豐商#的#主攻#手#郭其昌#、#頭城#的#自由#球員#陳柏勳#等# 110#HVL #高中#聯賽#四#強#選手,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O
1693,連莊#派出#的#兩#支#隊伍#將#以#「#連莊#」#、#「#WIN+STREAK#」#隊名#參戰#臺產盃,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1695,由#隊長#張昀亮#帶領#的#連莊,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
1696,隊#中#除了#中華#男排#劉鴻敏#、#劉鴻杰#、#宋柏霆#外,O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O
1702,前#東家#包含#近#幾#屆#世俱盃#四#強#隊伍# Minas#、#Osasco,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1704,球隊#拿下#巴西#聯賽#第五#名#、#巴西盃#銅牌#的#成績,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1707,自# 2007 年#起#投入#巴西#聯賽#賽場,O O O O O O O O O O O O O O O O O O O O O O O
1710,為#極速#超跑#攻擊#端#注入#戰力,O O O O O O O O O O O O O O O O O O
1719,最後#由#連莊#以#直落#二#收下#勝利,O O O O O O O O O O O O O O O O O O O O
1721,獲獎#當下#也#立即#與#另一半#分享#喜悅,O O O O O O O O O O O O O O O O O O O O O O
1730,更#邀請#旅日#三#年#的#菲律賓#外援#布萊恩#(#Bryan Bagunas#)#來#台#加盟,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O
1734,登台#首#戰#除了#在#主攻#手#劉鴻敏#缺陣#的#情況#下,O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
1739,雖然#在#日本#有#穩定#成長#的#表現,O O O O O O O O O O O O O O O O O O O O
1740,但#布萊恩#選擇#來#台#加入#企業#聯賽,O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
1741,布萊恩#表示,B-PERSON I-PERSON I-PERSON O O O
1747,布萊恩#表示#行#前#了#解到#台灣#有#好#的#球隊#氣氛,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O
1766,要#更#努力,O O O O O O
1768,為了#親身#參與#台灣#排球#事務,O O O O O O O O O O O O O O O O O
1772,以及#邀請#過去#曾#在#企業#聯賽#、#中華隊#的#選手#加盟,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1776,除了#陸續#釋出#相關#套票#、#主題日#活動#資訊#外,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1777,球隊#陣容#方面,O O O O O O O O
1784,臺中#太陽神#找回#同樣#是#豐原#高商#出身#的#舉球#員#高得益,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
1803,本#季#公布#的# 15 #人#名單#中#有# 14 位#來自#今年#的# U#20 #培訓隊,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1804,另外#一#名#舉球#員#江辰翊#則#是# U18# #代表,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
1812,謝靖瑩#今年#加盟#新#北中纖#、#洪家瑤#則#是#加入#高雄#台電#女排,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
1821,相隔#一#個#賽季#回歸#企聯#舞台,O O O O O O O O O O O O O O O O O O
1825,在#今年#四月# HVL #乙#級#決賽#也#為#團隊#取得#三#連霸#成績,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1830,上#季#例行賽#僅#拿下#四#勝#成績,O O O O O O O O O O O O O O O O O O O
1838,以及#上#學年度#頭城#家商#隊長#林嘉偉,O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
1841,並#在#幾#場#比賽#中#穩站#先發,O O O O O O O O O O O O O O O O O O
1862,這#次#來#台#身#披#「#臺北#鯨華#」#球衣#挑戰#企業#聯賽,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1877,2018# #年#成立#的#極速#超跑#女#排,O O O O O O O O O O O O O O O O O O O O O O O
1880,當時#主題#日#更#有#「#超跑#」#蒞臨#現場,O O O O O O O O O O O O O O O O O O O O O O O O
1881,吸引#不少#球迷#的#目光,O O O O O O O O O O O O O
