sent_id,sent,anno
212,而#今日#擔當#拚#分#要角#的#李諭,O O O O O O O O O O O O O O O O O B-PERSON I-PERSON
214,力拼#追分#同時#李諭#便#在#第三#局#後#半#發生#了#左側#小腿#抽筋#的#狀況,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
217,但是#每#一#場#比賽#對#我們#來#說,O O O O O O O O O O O O O O O O O O O O
220,」#而#李諭#也#表示,O O O O B-PERSON I-PERSON O O O O O
221,當下#發生#身體#不適#的#狀況#時,O O O O O O O O O O O O O O O O O O
222,於#場#邊#休息#時#內心#總是#會#焦慮,O O O O O O O O O O O O O O O O O O O O O
228,不慎#扭傷#左腳#腳踝,O O O O O O O O O O O
230,但#小將#們#的#氣勢#仍舊#與#超跑力#拚到#第三#局#延長賽,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
237,隨即#下場#查看#傷勢#便#前往#就醫,O O O O O O O O O O O O O O O O O O O
238,但#小#學妹#的#氣勢#也#沒#受到#影響,O O O O O O O O O O O O O O O O O O O O O
241,著實#展現#「#球#不#落地#、#永#不#放棄#」#精神,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
247,桃園#臺產#執行#教練#陳克舟#說,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O
249,所以#角度#要#打出來,O O O O O O O O O O O
250,但#他們#可能#還是#打#得#比較#順手,O O O O O O O O O O O O O O O O O O O O
253,我們#跟#台電#的#實力#還是#有#段#距離,O O O O O O O O O O O O O O O O O O O O O O
254,雖然#吞敗,O O O O O
257,兩#人#皆#有#兩#位數#得分#進帳,O O O O O O O O O O O O O O O O O O
260,潘均儒#自#過年#後#狀況#一直#都#不佳,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
264,局#末#兩#隊#上演#精采#丟士戰,O O O O O O O O O O O O O O O O O
269,第三#局#開始,O O O O O O O
270,臺北#鯨華#吹起#反攻#號角,O O O O O O O O O O O O O O
275,臺北#鯨華#執行#教練#鄧衍敏#表示,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
279,狀況#越來越#好,O O O O O O O O
280,談起#逆轉#關鍵,O O O O O O O O
285,康金塗#教練#也#提到,B-PERSON I-PERSON I-PERSON O O O O O O O O
287,陣上#舉球#員#欒妤雯#因#賽#缺席,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
288,「#妤雯#一直#都#是#帶動#氣氛#的#角色,O O B-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
291,對#她#來說#也#有點#辛苦,O O O O O O O O O O O O O O
292,妤雯#不#在#戰力#多少#受#影響,B-PERSON I-PERSON O O O O O O O O O O O O O O O
293,但#最#主要#還#是#球場#的#氣氛,O O O O O O O O O O O O O O O O O O
295,台電#女排#展現#老將#氣勢,O O O O O O O O O O O O O O
303,也#在#下#半#賽季#重返#企排,O O O O O O O O O O O O O O O O
306,大家#會#提醒#我#要#注意,O O O O O O O O O O O O O O
308,高中#畢業#沒有#繼續#升學,O O O O O O O O O O O O O O
309,選擇#直接#進入#台電#工作#並#代表#出賽,O O O O O O O O O O O O O O O O O O O O O O
310,不過#去年#2月#賽季#初期#一#次#練習#時#不慎#造成#右手#脫臼,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
314,「#當時#是#奧運#資格賽#結束#剛#從#泰國#回來#有#流感,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
316,導致#練習#的#時候#就#不#小心#受傷,O O O O O O O O O O O O O O O O O O O O
317,到#現在#還#沒有#完全#好,O O O O O O O O O O O O O O
322,「#因為#我#休息#了#一#個#賽季,O O O O O O O O O O O O O O O O O O
323,還#有#上#半#年#的#半#個#賽季,O O O O O O O O O O O O O O O O O O
328,就#等待#機會#上場,O O O O O O O O O O
330,也#沒有#跟#隊#上#一起#練,O O O O O O O O O O O O O O O
333,今天#下場#我#很#期待,O O O O O O O O O O O O
337,但#不行#做#的#還是#不行,O O O O O O O O O O O O O O
338,傷勢#還是#很#重要,O O O O O O O O O O
339,下場#了#就#是#穩穩#地#做#好#球,O O O O O O O O O O O O O O O O O O O
340,沒有#再#多#想#傷勢,O O O O O O O O O O O
344,我#都#有#跟#著#大家#一起#巡迴#跑,O O O O O O O O O O O O O O O O O O O O
347,學姊#們#就#要#提醒#我#要#注意#自己#狀況,O O O O O O O O O O O O O O O O O O O O O O O O
354,台電#一#開局#靠#著#嚴密#防守#帶動#精彩#攻擊,O O O O O O O O O O O O O O O O O O O O O O O O O O
357,第3#局#雙方#拚盡#全#力,O O O O O O O O O O O O O O
358,鯨華#秉持#不能#輸#的#精神#在#一#開局#將#差距#拉開,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
360,以#25#比#22#驚險#拿勝,O O O O O O O O O O O O O O O
361,力退鯨華,O O O O
362,台電#女排#攻下#全#隊#最高分#的#「#小毛#」#張秝芸#表示,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O
363,因為#跟#鯨華#僅有#2#次#交手,O O O O O O O O O O O O O O O O O
364,對於#陌生#的#球隊#都#會#特別#亢奮,O O O O O O O O O O O O O O O O O O O O
369,談及#第3#局#後來居上,O O O O O O O O O O O O
370,張秝芸#說,B-PERSON I-PERSON I-PERSON O O
374,本#週#最後#登場#賽事#由#中國#人纖#出戰#極速#超跑,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
375,兩#隊#一#開始#陷入#膠著#之#際,O O O O O O O O O O O O O O O O O O
376,幾#波#精彩#防守#帶動#現場#氣氛,O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O
379,最後#靠#著#陳菀婷#4號位#強攻#硬是#把#局數#比#扳平,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
380,隨後#更#是#將#這#股#氣勢#延續#在#防守#端#表現,O O O O O O O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O
381,「#妞妞#」#羅儀璟#與#丁柔安#嚴密#防守#助#超跑#再#下#兩#城,O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O
392,勇奪#銅牌#締造#睽違#20#年#的#佳績,O O O O O O O O O O O O O O O O O O O O O
397,戴儒謙#依舊#在#企排#賽場,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O
398,不過#錯過#亞運#的#台灣戰神#王明浚,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON
402,之後#也#轉任#了#企排#台電#女排#的#教練,O O O O O O O O O O O O O O O O O O O O O O O
404,包括#U23#陣容#出賽#亞洲#U23#排球#錦標賽#就#勇奪#首#冠,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
406,大會#最佳#副位#攻擊#手#張育陞#、#大會#MVP#詹旻翰#、#最佳#自由#球員#張昀亮,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
408,還#有#宋柏霆#、#陳政錡#、#林宜暉#等#目前#都#效力#各自#企排,O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
409,加上#受到#疫情#影響,O O O O O O O O O O O
410,亞排聯#國際#賽事#全#都#取消,O O O O O O O O O O O O O O O O
411,中華#排協#秘書長#章金榮#表示,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
412,會#先#遴選#8月#成都#世大運#的#名單,O O O O O O O O O O O O O O O O O O O O O
419,陣容#相對#完整,O O O O O O O O
425,但#桃園#臺產#多#人#發揮,O O O O O O O O O O O O O O
426,曾祥銘#、#陳政錡#攻守#兩#端#加壓,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
428,最後#陳政錡#一#記#發球得分,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
429,以#25:18#先#下#一#城,O O O O O O O O O O O O O O O
434,但#桃園#臺產#迅速#找到#解方,O O O O O O O O O O O O O O O O
438,不只#快攻#有成,O O O B-ATTACK I-ATTACK O O O
440,多#次#攔網#成功,O O O O B-DEFENSE I-DEFENSE O O O
441,澆熄#雲林#美津#濃追#分#氣焰,O O O O O O O O O O O O O O O O
444,」#今日#對#上前#東家#的#曾祥銘#坦言,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
445,外界#都#很#關注#他#轉隊#後#的#狀態#與#表現,O O O O O O O O O O O O O O O O O O O O O O O O O O
449,兩#隊#今年#皆#補進#「#重量級#」#球員,O O O O O O O O O O O O O O O O O O O O O O
451,雙方#精兵#盡出,O O O O O O O O
452,「#新秀#」#先發#上陣,O O O O O O O O O O O O
453,尤其#屏東#台電#補進#的#黃正良#、#劉鴻敏#兩#人,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O
454,為#攻擊#端#加乘#火力,O O O O O O O O O O O O
455,成功#以#3#比#0#(#25:21#、#25:19#、#25:17#)#贏得#頭籌,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
456,屏東#台電#的#林宜暉#因#傷#缺席,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
459,前#排#還#有#劉鴻敏#、#黃正良#兩#人#固守,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
460,臺中#太陽神#則#有#高偉誠#、#吳宗軒,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
465,替#球隊#爭取#兩#分#的#領先#優勢,O O O O O O O O O O O O O O O O O O O
471,靠#著#發球#與#後排攻擊#追平#比#分,O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O
479,終#在#顏振富#的#快攻#下,O O O O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK O O
480,以#25:17#贏得#首#勝,O O O O O O O O O O O O O O
481,從#雲林#美津濃#畢業,O O O O O O O O O O O
489,這#季#加入#屏東#台電,O O O O O O O O O O O O
492,不#留下#遺憾,O O O O O O O
494,前#一#日#就#先#「#暖機#」#的#臺北#鯨華#延續#火燙#手感,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
497,童琦芳#、#葉于雯#積極#突破#對手#防線,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
499,不過#臺北#鯨華#全#員#皆#兵,O O O O O O O O O O O O O O O O
500,最後#以#3#比#1#(#25:11#、#12:25#、#25:18#、#25:14#)#再#收#一#勝,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
503,吳芳妤#、#陳佳蔓#幾#次#重扣攻擊#穩穩#得分,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O
504,中國人#纖熱機#較#慢,O O O O O O O O O O O
513,出現#不少#失誤,O O O O O O O O
514,讓#中國#人纖#以#25:12#追回#一#局,O O O O O O O O O O O O O O O O O O O O O O
522,加上#前#三#局#不斷#帶來#威脅#的#甘可慧#與#余䒩語,O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
524,終場#以#25:14#達成#開季#二#連勝,O O O O O O O O O O O O O O O O O O O O O
527,盡力#發揮#自己#的#優點#來#放大#團隊#士氣,O O O O O O O O O O O O O O O O O O O O O O O O
529,兩#人#同#為#中間#手,O O O O O O O O O O O O
530,「#她#很#積極#而且#吸收#很#快,O O O O O O O O O O O O O O O O O O
537,臺中#太陽神#在#舉球#員#盧清銓#的#串連#下,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
540,面對#經驗#豐富#的#臺中#太陽神,O O O O O O O O O O O O O O O O O
546,緊咬#比#分,O O O O O O
549,以#25:23#先#拿#一#局,O O O O O O O O O O O O O O O
552,吹起#反攻#號角,O O O B-ATTACK I-ATTACK O O O
553,位於#四號位#的#甘明修#施#壓#吊球,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK
555,臺中#太陽神#吳宗軒#適時#切中突破,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
565,經過#一#晚#調整#心態,O O O O O O O O O O O O
569,盧清銓#相信#隊友#們#都#有#能力#突破,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
575,讓#比數#一度#領先#至#8#分#差距,O O O O O O O O O O O O O O O O O O O
581,第三#局#桃園#臺產#稍微#熄火,O O O O O O O O O O O O O O O O
584,靠#著#攻擊#轉換#屢屢#製造#對手#touch out,O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O O O O O
585,搶先#聽#牌,O O O O O O
586,決勝局#打#得#膠著,O O O O O O O O O O
588,但#桃園#臺產#有#黃文彥#及#甘茂宏#及時#跳出,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O
592,今天#熱機#比較#慢,O O O O O O O O O O
594,雖然#調整#比較#慢,O O O O O O O O O O
596,但是#團隊#都#清楚#只要#第一#波#接應#做好,O O O O O O O O O O O O O O O O O O O O O O O O
598,即使#第二#局#處於#落後,O O O O O O O O O O O O O
600,本#場#桃園#臺產#打出#具#威脅性#的#實力,O O O O O O O O O O O O O O O O O O O O O O O
602,也#期待#未來#能#在#對位#上#擦出#火花,O O O O O O O O O O O O O O O O O O O O O O
603,首#局#兩#隊#互#不#相#讓,O O O O O O O O O O O O O O O
605,配上#焦璿誠#在#四號位#的#砲火#不斷,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O B-ATTACK I-ATTACK O O O
606,快速#將#比分#拉開,O O O O O O O O O O
608,強力#發球#連#兩#顆#ace#要#回領#先,O O O O O O O O O O O O B-ATTACK I-ATTACK I-ATTACK O O O O O O O
609,臺中#太陽神#回穩#後#的#五五#波#由#吳宗軒#在#二號位#的#斜線重扣#帶起#球隊#氣勢,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O O O O
612,臺中#太陽神#在#簡偉倫#、#黃柏叡#的#堅強#防守#下,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
622,後#換上#陳昭銘#接續#火力,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
623,終#以#25:20#在#第三#週#賽事#旗開#得勝,O O O O O O O O O O O O O O O O O O O O O O O O O
625,經過#近#兩#週#的#休養,O O O O O O O O O O O O O
629,主要#重心#放#在#掌握#賽事#節奏,O O O O O O O O O O O O O O O O O O
631,臺中#太陽神#在#自由#球員#的#工作#分配#上,O O O O O O O O O O O O O O O O O O O O O O O O
635,首#局#兩#隊#都#擺上#外援#加乘#火力,O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
638,除了#有#Renele#、#Berkeley#建功,O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O
639,主攻#位#的#蔡幼群#、#林書荷#也#帶給#中國#人纖#極#大#的#威脅,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
641,中國#人纖#面對#長人#以#雙#自由#林其蓉#和#張芷瑄#應戰,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O
642,兩#隊#網前攻勢#不斷,O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O
644,中國人#纖#換上#胡曉佩#咬住#對手#攻擊,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK
649,強力#的#四號位#重扣#帶給#現場#驚呼聲#不斷,O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
650,舉球#員#欒妤雯#與#Berkeley#構成#極#具#威脅力#的#火線,O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
652,讓#蔡幼群#找到#機會,O O B-PERSON I-PERSON I-PERSON O O O O O O
653,外援#與#本土#球員#的#好#默契#讓#極速#超跑#一口氣#連下#兩#城,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
655,今日#上場#跟#Berkeley#合作#的#欒妤雯#從#候補#出發,O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
659,」#談及#此#屆#初#到#極速#超跑,O O O O O O O O O O O O O O O O O O
665,拿到#一#號#號碼牌#是#阿焦#(#焦璿誠#)#的#球迷,O O O O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
667,「#我#是#阿焦#(#焦璿誠#)#的#粉絲#佳宜,O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O B-PERSON I-PERSON
669,覺得#今年#太陽神#跟#往年#變#得#更#不#一樣,O O O O O O O O O O O O O O O O O O O O O O O O O
672,對#今年#的#主場#日#更加#期待,O O O O O O O O O O O O O O O O O
673,支持#阿焦#今年#是#第四#年#了,O O O B-PERSON I-PERSON O O O O O O O O O O O O
674,場場#都#會#看#他#比賽,O O O O O O O O O O O O O
675,期許#太陽神#今年#所有#的#球員#球賽#順利,O O O O O O O O O O O O O O O O O O O O O O O
678,球迷#擊掌#會#出席#球員#分別#是#施宗諭,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
679,李修瑜#、#林昱丞#等#七#人#一同#現身#會場,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
682,第二#波#的#一#日#店長#活動#是#球團#感謝#本#次#贊助商#大力#支持#力挺#臺中#主場,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
683,讓#球員#分別#至#各#個#攤位#協助#販賣#及#送#小#禮,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
685,最#受#矚目#攤位#「#決勝橘#」#是#太陽神#精心#打造#來#幫忙#球迷#繫上#橘緞帶#希望#可以#幫#球迷#打扮#漂亮#進場#看#球#響應#約會#日,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
688,但#球迷#感到#被#貼心#照顧#」#現場#還#有#其他#好吃#又#好玩#的#攤位,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
691,再#以#17#比#15#險勝,O O O O O O O O O O O O O O
692,為#新年#賽季#取得#好#的#開使,O O O O O O O O O O O O O O O O O
694,也#終於#中斷#了#台電#的#跨賽季#60#連勝,O O O O O O O O O O O O O O O O O O O O O O O O
