sent_id,sent,anno
58,綽號#阿焦#的#他#自#高中#就讀#排球#強#校#豐原#高商#時#就#人氣#爆棚,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
60,也#早早#就#加入#企排#和#U20#、#亞俱賽#陣容,O O O O O O O O O O O O O O O O O O O O O O O O O O O
63,焦璿誠#在#攻擊#時#有#著#他#特有#的#「#弓身#」#加#手勢,B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O O O O O O O O
65,卻#在#一連串#流暢#的#攻擊#步伐#和#重扣#裡#打爆#對手,O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O B-ATTACK I-ATTACK O O O O O O O O
68,得分#後#他#總是#靦腆#一#笑,O O O O O O O O O O O O O O O O
69,企排鹽系#男孩#94#你#啊,O O O O O O O O O O O O O O
77,第二#局#雖然#菲律賓#先馳得點,O O O O O O O O O O O O O O O O
79,25:14#取得#聽牌,O O O O O O O O O O O
84,直落#三#拿下#勝利,O O O O O O O O O O
90,也#是#新#的#經驗,O O O O O O O O O O
93,陳菀婷#說,B-PERSON I-PERSON I-PERSON O O
96,還#有#攔網#太#早#、#節奏#太#快#的#問題#要#修正,O O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O O O O O O O O O O O O
98,也#已經#感覺到#很#不#一樣#的#感覺,O O O O O O O O O O O O O O O O O O O O
100,吸收#更#好#的#技術,O O O O O O O O O O O
107,「#這#個#邀請賽#是#自己#復出#的#第一#個#國際賽事,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
110,也#還是#照#打#啊,O O O O O O O O O O
127,第二#場#比賽#conti#面對到#男子組#老大哥#台電#公司,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
129,前#兩#局#也#將#比分#逼近,O O O O O O O O O O O O O O O
130,但#在#第二#局#conti#隊#郭家銘#飛越場#邊#電子#看板#救球,O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O B-DEFENSE I-DEFENSE
140,「#其實#今天#球員#表現#狀況#還#不錯,O O O O O O O O O O O O O O O O O O O O O
141,只#可惜#在#第二#局#郭家銘#受傷#後,O O O O O O O O O O O O O O O O O O O O
143,林顯丞#表示,B-PERSON I-PERSON I-PERSON O O O
151,猶如#上#週#許美中#所#言,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O
158,也#讓#桃園#臺產隊#以#直落#三#的#比數#帶走#一#勝#戰績,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
159,長力#男排隊#隊長#盧清銓#表示,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
160,上#半#季#賽程#接近#尾聲,O O O O O O O O O O O O O O
164,又#馬上#接著#比#週末#的#企聯#賽程,O O O O O O O O O O O O O O O O O O O O
166,真的#是#非常#不#容易,O O O O O O O O O O O O
170,則#是#雲林#MIZUNO隊#的#主攻#手#高偉誠,O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
172,睽違#三#週#回到#企聯#比賽場#上,O O O O O O O O O O O O O O O O O O
173,一#上場#便#靠#著#攔網,O O O O O O O O O O O B-DEFENSE I-DEFENSE
185,像是#郭家銘#也#是#前天#才#讓#他#開始#回到#場#上#比賽,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O
186,今天#能#這樣#多#次#拿下#分數,O O O O O O O O O O O O O O O O O
187,也#算是#不錯#了,O O O O O O O O O
195,在#上#半#季#男子組#最後#一#場#例行賽,O O O O O O O O O O O O O O O O O O O O O O
197,繼#昨日#敗於#臺北#鯨華#後,O O O O O O O O O O O O O O O
205,而#今日#中纖陣#中#劉美菁#、#葉于雯,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
209,便#面臨#連勝#壓力,O O O O O O O O O O
210,頻頻#在#發球#、#攻擊#上#發生#失誤,O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O
218,就#是#從#零#開始,O O O O O O O O O O
219,好好#地#完成#一#場#比賽,O O O O O O O O O O O O O O
223,想盡#快#回到#場#上#替#球隊#建功,O O O O O O O O O O O O O O O O O O O
231,最終#雖#不敵#極速#超跑,O O O O O O O O O O O O O
242,桃園#臺產隊#洪熙鈞#今日#得分#較#低迷,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O
244,在#攔網#和#攻擊#方面#皆#有#亮眼#表現,O O B-DEFENSE I-DEFENSE O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
246,台電#男排#頻#靠#著#林宜暉#、#顏振富#和#詹旻翰#的#攔網#拿下#分數,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-DEFENSE I-DEFENSE O O O O O O
250,但#他們#可能#還是#打#得#比較#順手,O O O O O O O O O O O O O O O O O O O O
259,長力#教練#莊世賢#賽#後#表示,O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
260,潘均儒#自#過年#後#狀況#一直#都#不佳,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
267,延續#上局#末手感,O O O O O O O O O
271,連#下#兩#局,O O O O O O O
272,將#比賽#推入#決勝局,O O O O O O O O O O O
276,愛#山林#是#非常#好#的#青年軍,O O O O O O O O O O O O O O O O O
277,往年#青年軍#陣容#會#不斷#更動,O O O O O O O O O O O O O O O O O
285,康金塗#教練#也#提到,B-PERSON I-PERSON I-PERSON O O O O O O O O
288,「#妤雯#一直#都#是#帶動#氣氛#的#角色,O O B-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
289,隊#上#少#了#大學姊#士氣#難免#受到#影響,O O O O O O O O O O O O O O O O O O O O O O O
299,企業#16年#甲級#男女#排球#聯賽#下#半#賽季#2日#在#台大#體育館#展開,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
302,而#去年#2月#台電#舉球#員#劉煜淳#因#右手#脫臼#養傷#一#年,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
304,直#呼#「#有時候#真的#很#技癢,O O O O O O O O O O O O O O O O O
312,在#16#年#上#半#季#也#在#養傷#沒有#出場,O O O O O O O O O O O O O O O O O O O O O O O O O
314,「#當時#是#奧運#資格賽#結束#剛#從#泰國#回來#有#流感,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
315,之後#又#有#普通#的#肺炎,O O O O O O O O O O O O O O
316,導致#練習#的#時候#就#不#小心#受傷,O O O O O O O O O O O O O O O O O O O O
317,到#現在#還#沒有#完全#好,O O O O O O O O O O O O O O
318,還#要#持續#復健,O O O O O O O O O
327,只#能#做#發球#、#舉球#等,O O O O O O O O O O O O O O O
334,畢竟#休息#了#一#整#年,O O O O O O O O O O O O O
336,回來#了#就#盡力#做到#我#能#做#的,O O O O O O O O O O O O O O O O O O O O
338,傷勢#還是#很#重要,O O O O O O O O O O
344,我#都#有#跟#著#大家#一起#巡迴#跑,O O O O O O O O O O O O O O O O O O O O
346,手#超#癢#想要#趕快#下場,O O O O O O O O O O O O O O
347,學姊#們#就#要#提醒#我#要#注意#自己#狀況,O O O O O O O O O O O O O O O O O O O O O O O O
348,他們#讓#我#很#安心,O O O O O O O O O O O
350,下場#就#不會#害怕,O O O O O O O O O O
352,台電#女排#與#臺北#鯨華#前#2#次#交手#雙方#各#獲#1#勝,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
354,台電#一#開局#靠#著#嚴密#防守#帶動#精彩#攻擊,O O O O O O O O O O O O O O O O O O O O O O O O O O
355,陳姿雅#、#張秝芸#2#人#相互#大砲猛攻,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
365,尤其#唯一#一#敗#就#是#敗給#鯨華隊,O O O O O O O O O O O O O O O O O O O O
366,「#運動員#都#有#一#股#不能#輸#的#精神,O O O O O O O O O O O O O O O O O O O O O O O
372,幸好#在#黃芯瑜#的#連續#4#顆#發球#帶動#球隊#反攻#氣勢,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O
374,本#週#最後#登場#賽事#由#中國#人纖#出戰#極速#超跑,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
376,幾#波#精彩#防守#帶動#現場#氣氛,O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O O
377,超跑#在#被#中纖#搶下#首#局#後#急起直追,O O O O O O O O O O O O O O O O O O O O O O O
384,2018年#印尼#亞加達#亞運#中華#男排#睽違#20#年,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
386,不過#2#年#多#過去,O O O O O O O O O O O
389,電眼雙胞胎#劉鴻杰#、#劉鴻敏#回到#台灣,B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O
390,而#一#批#小將#們#也#慢慢#成長#起來,O O O O O O O O O O O O O O O O O O O O O
396,劉鴻敏#也#披上#企排#桃園#台產#的#戰袍,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O
397,戴儒謙#依舊#在#企排#賽場,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O
400,可惜#中華隊#寫下#1#勝#2#敗,O O O O O O O O O O O O O O O O O
405,劉佳昌#成為#冠軍戰#最佳#舉球#員,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
413,接著#備戰#杭州#亞運,O O O O O O O O O O O
414,雲林#美津濃#經歷#大換血,O O O O O O O O O O O O O
417,不斷於#網#前#挑戰#對手,O O O O O O O O O O O O O
420,開局#雙方#打#得#膠著,O O O O O O O O O O O O
421,在#四號位#頻頻#展開#攻勢,O O O O O O O O O O O O B-ATTACK I-ATTACK
426,曾祥銘#、#陳政錡#攻守#兩#端#加壓,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
428,最後#陳政錡#一#記#發球得分,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
430,第二#局#雲林#美津#濃#漸入佳境,O O O O O O O O O O O O O O O O O
434,但#桃園#臺產#迅速#找到#解方,O O O O O O O O O O O O O O O O
439,防守#端#也#看穿#對方#球路,O O O O O O O O O O O O O O O
454,為#攻擊#端#加乘#火力,O O O O O O O O O O O O
461,兩#隊#經驗#老#到,O O O O O O O O O O
464,屏東#台電#靠#著#黃正良#在#網#前#的#連續#強攻#得分,O O O O O O O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O
469,屏東#台電#在#攔網#給予#高壓,O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O
477,但#屏東#台電#領先#幅度#大,O O O O O O O O O O O O O O O
482,首#披#屏東#台電#戰袍#的#黃正良,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
486,但#隨著#賽事#越加#激烈,O O O O O O O O O O O O O
490,督促#他#在#防守#端#更加#穩固,O O O O O O O O O O O O O O O O O
491,期許#自己#能#為#屏東#台電#守住#連霸,O O O O O O O O O O O O O O O O O O O O O
492,不#留下#遺憾,O O O O O O O
496,中國#人纖#奮力#迎戰,O O O O O O O O O O O
512,反觀#臺北#鯨華#似乎#亂#了#陣腳,O O O O O O O O O O O O O O O O O O
519,但#仍#不敵#砲火#猛烈#的#臺北#鯨華,O O O O O O O O O O O O O O O O O O O O
522,加上#前#三#局#不斷#帶來#威脅#的#甘可慧#與#余䒩語,O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
523,造成#中國#人纖#接應#壓力,O O O O O O O O O O O O O O
525,此#役#表現#攻守#俱佳#的#臺北#鯨華#「#阿語#」#余䒩語#表示,O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O
529,兩#人#同#為#中間#手,O O O O O O O O O O O O
531,都#會#立即#修正,O O O O O O O O O
532,」#鯨華#氣氛#熱絡,O O O O O O O O O O
538,攻擊#手#發揮#穩定,O O O O O O O O O O
539,成功#以#3#比#0#(#25:23#、#25:23#、#25:18#)#在#例行賽#首#週#拿下#一#勝,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
540,面對#經驗#豐富#的#臺中#太陽神,O O O O O O O O O O O O O O O O O
545,劉佳昌#也#把握#時機#吊球#偷襲,B-PERSON I-PERSON I-PERSON O O O O O O O O O B-ATTACK I-ATTACK O O O
550,第二#局#雲林#美津#濃#換上#柯凱傑#改變#進攻#節奏,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
556,止血#成功,O O O O O
558,決勝局#臺中#太陽神#攻擊#無往不利,O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O
561,昨日#開幕戰,O O O O O O
562,首#戰#對上#坐擁#連霸#氣勢#的#屏東#台電#男子#排球隊,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
568,但#在#接發球#穩定#下,O O O O B-DEFENSE I-DEFENSE I-DEFENSE O O O O O
569,盧清銓#相信#隊友#們#都#有#能力#突破,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
570,開賽#屏東#臺電#尚未#進入#狀況,O O O O O O O O O O O O O O O O O
573,次局#桃園#臺產#李尼希米#、#李權紘#雙箭頭#發威,O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
574,加上#曾祥銘#攔網#加乘,O O O B-PERSON I-PERSON I-PERSON O B-DEFENSE I-DEFENSE O O O
576,但#屏東#台電#靠#著#黃正良#強勢#直線攻擊#與#關鍵#單人攔網#反#超,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O
581,第三#局#桃園#臺產#稍微#熄火,O O O O O O O O O O O O O O O O
582,只有#零星#火力#挹注,O O O O O O B-ATTACK I-ATTACK O O O
594,雖然#調整#比較#慢,O O O O O O O O O O
600,本#場#桃園#臺產#打出#具#威脅性#的#實力,O O O O O O O O O O O O O O O O O O O O O O O
603,首#局#兩#隊#互#不#相#讓,O O O O O O O O O O O O O O O
612,臺中#太陽神#在#簡偉倫#、#黃柏叡#的#堅強#防守#下,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
614,先#是#焦璿誠#切中突破,O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
622,後#換上#陳昭銘#接續#火力,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
623,終#以#25:20#在#第三#週#賽事#旗開#得勝,O O O O O O O O O O O O O O O O O O O O O O O O O
639,主攻#位#的#蔡幼群#、#林書荷#也#帶給#中國#人纖#極#大#的#威脅,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
643,舉球#員#輪流#偷襲,O O O O O O O O O O
645,還#有#童琦芳#四號位#的#重扣#為#球隊#取得#領先,O O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O
648,第三#局#的#極速#超跑#林書荷#滿#血#復活,O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O
650,舉球#員#欒妤雯#與#Berkeley#構成#極#具#威脅力#的#火線,O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
659,」#談及#此#屆#初#到#極速#超跑,O O O O O O O O O O O O O O O O O O
664,絕對#是#交給#阿非#來#突破,O O O O O O O O B-PERSON I-PERSON O O O O O
668,去年#簽名會#我#也#是#排#第一#個,O O O O O O O O O O O O O O O O O O O
675,期許#太陽神#今年#所有#的#球員#球賽#順利,O O O O O O O O O O O O O O O O O O O O O O O
676,平安#健康#的#完成,O O O O O O O O O O
678,球迷#擊掌#會#出席#球員#分別#是#施宗諭,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
683,讓#球員#分別#至#各#個#攤位#協助#販賣#及#送#小#禮,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
684,太陽神#今天#除了#周邊#商品#人潮#不斷#之外,O O O O O O O O O O O O O O O O O O O O O O O O
687,直#呼#緊張,O O O O O O
688,但#球迷#感到#被#貼心#照顧#」#現場#還#有#其他#好吃#又#好玩#的#攤位,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
690,臺中#太陽神#克服#開局#落後#後,O O O O O O O O O O O O O O O O O
693,也#笑納#7#連勝,O O O O O O O O O
694,也#終於#中斷#了#台電#的#跨賽季#60#連勝,O O O O O O O O O O O O O O O O O O O O O O O O
696,黃柏叡#更#因為#在#第四#局#衝出#場#外#救球#撞上#球員#席,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O
698,所幸#並#無#大礙,O O O O O O O O O
700,但#極速#超跑#靠#著#阿非#陳菀婷#與#林書荷#在#二號位#與#四號位#的#來回#攻擊,O O O O O O O O O O O O B-PERSON I-PERSON O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
701,也#讓#鯨華#喊出#暫停,O O O O O O O O O O O O
702,暫停#回來#之後,O O O O O O O O
710,但#超跑#不#讓#對手#專美於前,O O O O O O O O O O O O O O O O
717,並#在#甘可慧#關鍵#的#攔網#得手#後,O O O O B-PERSON I-PERSON I-PERSON O O O O O O B-DEFENSE I-DEFENSE O O O O O
719,鯨華#甘可慧#與#Beatriz#的#重砲攻擊#讓#球隊#在#第三#局#有#好#的#開始,O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O O O O
720,但#超跑#靠#著#陳怡如#與#林書荷#的#攻擊#立刻#將#比數#扳平,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK O O O O O O O O O O O
724,比數#稍稍#被#拉開,O O O O O O O O O O
725,此時,O O
727,兩#隊#戰成#平手#進入#deuce,O O O O O O O O O O O O O O O O O O
743,超跑#喊出#暫停#止血,O O O O O O O O O O O
745,Berkeley#連續#發球#直接#得分,B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
746,讓#球隊#保有#兩#分#領先,O O O O O O O O O O O O O O
747,最終#就#在#林書荷#的#後排攻擊#得分,O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O
752,太陽神#落後#5#分#時#喊出#暫停,O O O O O O O O O O O O O O O O O O
754,但#防守#接應#出現#亂流,O O B-DEFENSE I-DEFENSE O O O O O O O O O
756,主攻#手#焦璿誠#力#破#台電#地面#防線,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O
758,第二#局#由#太陽神#中間手#柯宗甫#二號位#攻擊#帶起#攻勢,O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O B-ATTACK I-ATTACK O O O O O O
763,未料#後續#台電#幾#次#攻擊#出界#請求#第二#次#暫停,O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O
764,太陽神#即便#出現#發球#失誤,O O O O O O O O O O O O O O O
766,第三#局#台電#副攻手#黃正良#攻擊#率先#開局,O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK O O O O O O
774,第四#局#太陽神#吳宗軒#及#台電#林宜暉#對#角位#互#飆#重扣,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-ATTACK I-ATTACK
777,祭出#多#人#時間#差#後#排飛#起#重扣,O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
780,但#台電#立即#修正#及#快速#補位#讓#太陽神#得分#效率#大減,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
788,大概#一直#處在#這樣#的#情況#下,O O O O O O O O O O O O O O O O O O
793,隨後#鯨華#連續#失誤#送分,O O O O O O O O O O O O O O
800,中段#鯨華#靠#著#防守#韌性#與#Beatriz#、#甘可慧#及#余䒩語#的#回擊#下#反#超#比#分,O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-ATTACK I-ATTACK O O O O O O O O O O
803,但#台電#後段#多#次#失誤#送分,O O O O O O O O O O O O O O O O O
807,台電#以#強勢#的#扣球進攻#取得#微幅#領先,O O O O O O O O O O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O O O O
811,最後#台電#靠#著#強力#進攻#與#嚴密#的#攔網,O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O B-DEFENSE I-DEFENSE
830,闊別#七#年#確定#在#今年#重磅#回歸#企業#排球#聯賽#18#年,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
832,這#也#是#雙胞胎#自#2017年#(#企排#13#年#)#效力#國訓隊#後,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
834,直指#總冠軍,O O O O O O
835,劉鴻敏#和#劉鴻杰#先後#效力#日本#松下#黑豹#、#名古屋#狼犬,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O
836,之後#劉鴻敏#因#傷#返台,O O O B-PERSON I-PERSON I-PERSON O O O O O O O
838,本#賽季#則#是#加入#連莊,O O O O O O O O O O O O O O
847,劉鴻杰#表示,B-PERSON I-PERSON I-PERSON O O O
848,「#因為#和#鴻敏#一直#在#國家隊,O O O O O O O B-PERSON I-PERSON O O O O O O O O O
849,感覺#上#沒有#太多#不同,O O O O O O O O O O O O O
854,劉鴻敏#則#說,B-PERSON I-PERSON I-PERSON O O O O
858,但是#還是#希望#自己#能#打#就#打,O O O O O O O O O O O O O O O O O O O
861,」#不過#連莊#球隊#的#陣容,O O O O O O O O O O O O O O O
864,甚至#是#第一#次#打企#排,O O O O O O O O O O O O O O
867,「#球隊#磨合#上#當然#會#有點#辛苦,O O O O O O O O O O O O O O O O O O O O
871,最近#球隊#慢慢#有#步入#軌道,O O O O O O O O O O O O O O O O
873,「#在#處理#球#上#一些#細節,O O O O O O O O O O O O O O O O
878,台北#鯨華#女排#在#這#個#賽季#出現#重大#變動,O O O O O O O O O O O O O O O O O O O O O O O O O O
879,除了#蕭湘凌#退役,O O O B-PERSON I-PERSON I-PERSON O O O
882,也#確定#接下#新任#隊長#一#職,O O O O O O O O O O O O O O O O O
883,對#此#她#強調,O O O O O O O O
886,新#賽季#已經#準備好#了,O O O O O O O O O O O O O
889,她#坦言#內心#感觸#良多,O O O O O O O O O O O O O
890,「#當時#球隊#剛剛#成立,O O O O O O O O O O O O O
892,今年#進入#第4#年,O O O O O O O O O O
896,要#照顧#隊友#的#狀況,O O O O O O O O O O O O
900,今年#台電#「#自由女神#」#楊孟樺#、#謝苡縥#都#宣告#退役,O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
906,得#要#先#準備好#自己#才#有#機會,O O O O O O O O O O O O O O O O O O O
909,首#戰#由#男子組#屏東#台電#出戰#conti,O O O O O O O O O O O O O O O O O O O O O O O O
912,conti #林聖恩#與#林暘程#試圖#延長#戰線,O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
913,最終#仍#不敵#台電#厚實#的#板凳#深度,O O O O O O O O O O O O O O O O O O O O O
914,終場#台電#以#25#比#17#、#25#比#22#與#25#比#19#收下#勝利,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
921,台電#就#以#25#比#17#輕鬆#拿下#首#局,O O O O O O O O O O O O O O O O O O O O O O O O
928,此時#台電#詹旻翰#與#曾茂聰#再次#跳出#扳平#戰局,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
932,台電#關鍵#時刻#靠#著#蔡沛彰#在#三號#的#攻擊#得手,O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O B-ATTACK I-ATTACK O O O
933,以#25#比#22#收下#第二#局,O O O O O O O O O O O O O O O O O
934,取得#聽#牌#優勢,O O O O O O O O O
946,企排#18年#開幕週#的#壓軸賽#由#女子組#高雄#台電#迎戰#臺北#鯨華,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
