sent_id,sent,anno
393,但#當初#的#黃金#陣容#包括#黃金#左手#吳宗軒#轉任#企排#雲林#MIZUNO#教練,O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O
395,都#已經#回到#台灣,O O O O O O O O O O
397,戴儒謙#依舊#在#企排#賽場,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O
399,最後#趕上#了#東奧#資格賽,O O O O O O O O O O O O O O
400,可惜#中華隊#寫下#1#勝#2#敗,O O O O O O O O O O O O O O O O O
401,確定#無緣#晉級,O O O O O O O O
402,之後#也#轉任#了#企排#台電#女排#的#教練,O O O O O O O O O O O O O O O O O O O O O O O
404,包括#U23#陣容#出賽#亞洲#U23#排球#錦標賽#就#勇奪#首#冠,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
405,劉佳昌#成為#冠軍戰#最佳#舉球#員,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
406,大會#最佳#副位#攻擊#手#張育陞#、#大會#MVP#詹旻翰#、#最佳#自由#球員#張昀亮,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
407,而#陣#中#除了#劉佳昌#、#張育陞#、#詹旻翰#、#張昀亮#外,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O
408,還#有#宋柏霆#、#陳政錡#、#林宜暉#等#目前#都#效力#各自#企排,O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O
409,加上#受到#疫情#影響,O O O O O O O O O O O
410,亞排聯#國際#賽事#全#都#取消,O O O O O O O O O O O O O O O O
418,桃園#臺產#則#新增#林錦龍#與#曾祥銘#兩#位#即#戰力,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
419,陣容#相對#完整,O O O O O O O O
421,在#四號位#頻頻#展開#攻勢,O O O O O O O O O O O O B-ATTACK I-ATTACK
422,桃園#臺產#從#副攻手#轉為#主攻#手#的#洪熙鈞#不斷#強扣#出擊,O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O B-ATTACK I-ATTACK O O O
424,温逸凱#先攻後吊#緊#咬#比#分,B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O O O
425,但#桃園#臺產#多#人#發揮,O O O O O O O O O O O O O O
428,最後#陳政錡#一#記#發球得分,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
429,以#25:18#先#下#一#城,O O O O O O O O O O O O O O O
436,25:20#率先#取得#聽#牌#優勢,O O O O O O O O O O O O O O O O O O
446,但#他#努力#證明#自己,O O O O O O O O O O O O
447,希望#可以#讓#大家#看見#不同#風格#又#全方位#的#「#曾祥銘#」,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O
448,企業#17年#甲級#男女#排球#聯賽#今#(30)#日#壓軸賽#事由#目標#指向#八#連霸#的#屏東#台電#男子#排球隊#強碰#以#全新#隊名#出發#的#臺中#太陽神,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
449,兩#隊#今年#皆#補進#「#重量級#」#球員,O O O O O O O O O O O O O O O O O O O O O O
452,「#新秀#」#先發#上陣,O O O O O O O O O O O O
453,尤其#屏東#台電#補進#的#黃正良#、#劉鴻敏#兩#人,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O
454,為#攻擊#端#加乘#火力,O O O O O O O O O O O O
455,成功#以#3#比#0#(#25:21#、#25:19#、#25:17#)#贏得#頭籌,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
457,但#團隊#電力#不#減,O O O O O O O O O O O
458,除了#原先#班底#的#許紋誠,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
459,前#排#還#有#劉鴻敏#、#黃正良#兩#人#固守,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
463,賽事#相當#膠著,O O O O O O O O
465,替#球隊#爭取#兩#分#的#領先#優勢,O O O O O O O O O O O O O O O O O O O
470,臺中#太陽神#焦璿誠#挺身而出,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O
471,靠#著#發球#與#後排攻擊#追平#比#分,O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O
472,可惜#無法#扭轉#戰局,O O O O O O O O O O O
474,臺中#太陽神#陷入#亂流,O O O O O O O O O O O O
475,反觀#屏東#台電#打出#一#波#14:0#的#攻勢,O O O O O O O O O O O O O O O O O O O O O O O O O
477,但#屏東#台電#領先#幅度#大,O O O O O O O O O O O O O O O
480,以#25:17#贏得#首#勝,O O O O O O O O O O O O O O
481,從#雲林#美津濃#畢業,O O O O O O O O O O O
485,上場#前#雖然#覺得#沒#能#調整到#理想#狀態,O O O O O O O O O O O O O O O O O O O O O O O O
486,但#隨著#賽事#越加#激烈,O O O O O O O O O O O O O
487,球隊#在#發球#上#成功#破壞#對方,O O O O O O O O O O O O O O O O O O
494,前#一#日#就#先#「#暖機#」#的#臺北#鯨華#延續#火燙#手感,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
495,攻擊#完全#不手軟,B-ATTACK I-ATTACK O O O O O O O
496,中國#人纖#奮力#迎戰,O O O O O O O O O O O
498,持續#有#火力#輸出,O O O O O O O O O O
502,臺北#鯨華#首#局#無論#是#攻擊#、#防守#跑動#都#形#如#流水,O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O
507,臺北#鯨華#帶#著#14#分#領先#收下#第一#局,O O O O O O O O O O O O O O O O O O O O O O O O O
509,胡曉佩#、#童琦芳#挺身而出,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O
525,此#役#表現#攻守#俱佳#的#臺北#鯨華#「#阿語#」#余䒩語#表示,O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O
530,「#她#很#積極#而且#吸收#很#快,O O O O O O O O O O O O O O O O O O
534,企業#17年#甲級#男女#排球#聯賽#今#(31)#日#持續#在#國立#成功#大學#體育館#登場,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
541,雲林#美津#濃#首#局#不#顯#青澀,O O O O O O O O O O O O O O O O O O
544,虛實#交錯,O O O O O
549,以#25:23#先#拿#一#局,O O O O O O O O O O O O O O O
550,第二#局#雲林#美津#濃#換上#柯凱傑#改變#進攻#節奏,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O
551,並#在#洪榮發#單人欄網#發揮#奏效#下,O O O O B-PERSON I-PERSON I-PERSON O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O O O O O
552,吹起#反攻#號角,O O O O O O O O
558,決勝局#臺中#太陽神#攻擊#無往不利,O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O
561,昨日#開幕戰,O O O O O O
568,但#在#接發球#穩定#下,O O O O B-DEFENSE I-DEFENSE I-DEFENSE O O O O O
572,第一#局#順利#以#25:15#率先#拿下,O O O O O O O O O O O O O O O O O O O O O
575,讓#比數#一度#領先#至#8#分#差距,O O O O O O O O O O O O O O O O O O O
578,雙方#互#不#相#讓,O O O O O O O O O O
580,快意#收#一#局,O O O O O O O O
581,第三#局#桃園#臺產#稍微#熄火,O O O O O O O O O O O O O O O O
584,靠#著#攻擊#轉換#屢屢#製造#對手#touch out,O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O O O O O
585,搶先#聽#牌,O O O O O O
586,決勝局#打#得#膠著,O O O O O O O O O O
589,重扣ace#緊咬#比#分,B-ATTACK I-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O O
590,最後#仍#由#台電#帶走#勝利,O O O O O O O O O O O O O O O
603,首#局#兩#隊#互#不#相#讓,O O O O O O O O O O O O O O O
606,快速#將#比分#拉開,O O O O O O O O O O
612,臺中#太陽神#在#簡偉倫#、#黃柏叡#的#堅強#防守#下,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
613,讓#雙箭頭#能#穩定#發動#攻勢,O O O O O O O O O O O O O O B-ATTACK I-ATTACK
615,後#有#吳宗軒#後排強扣,O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
618,終#以#25:22#聽#牌,O O O O O O O O O O O O O
621,成功#撕裂#conti#三人攔網,O O O O O O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE
626,今天#再度#上場,O O O O O O O O
627,並#聯手#黃柏叡#幫助#球隊#贏下#第二#勝,O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O
628,認為#自己#的#狀態#調整#還#算#穩定,O O O O O O O O O O O O O O O O O O O O
631,臺中#太陽神#在#自由#球員#的#工作#分配#上,O O O O O O O O O O O O O O O O O O O O O O O O
634,兩#人#有#機會#能#一同#在#場#上#奮鬥#也#是#出乎意料#的#緣分,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
635,首#局#兩#隊#都#擺上#外援#加乘#火力,O O O O O O O O O O O O O O O O O O O B-ATTACK I-ATTACK
636,極速#超跑#經過#一#週#磨合,O O O O O O O O O O O O O O O
643,舉球#員#輪流#偷襲,O O O O O O O O O O
644,中國人#纖#換上#胡曉佩#咬住#對手#攻擊,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK
649,強力#的#四號位#重扣#帶給#現場#驚呼聲#不斷,O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O
651,Renele#在#前#排#也#成功#吸引#中間手#注意力,B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O
652,讓#蔡幼群#找到#機會,O O B-PERSON I-PERSON I-PERSON O O O O O O
653,外援#與#本土#球員#的#好#默契#讓#極速#超跑#一口氣#連下#兩#城,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
656,她#形容#自己#如#「#救火隊#」,O O O O O O O O O O O O O O O O O
657,也#坦承#事#前#並#沒#料想到#與#Berkeley#搭配#會#如此#契合,O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O B-COOPERATION I-COOPERATION O O O O O O O O
660,也#表示#隊#上#學姊#幫助#她#許多,O O O O O O O O O O O O O O O O O O O
662,「#沒有#她#在#場#上#我#可能#會#很#慌張,O O O O O O O O O O O O O O O O O O O O O O O O
663,如果#遇到#無法#突破#的#困境,O O O O O O O O O O O O O O O O
665,拿到#一#號#號碼牌#是#阿焦#(#焦璿誠#)#的#球迷,O O O O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
666,球迷#表示,O O O O O
667,「#我#是#阿焦#(#焦璿誠#)#的#粉絲#佳宜,O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O B-PERSON I-PERSON
668,去年#簽名會#我#也#是#排#第一#個,O O O O O O O O O O O O O O O O O O O
