sent_id,sent,anno
393,但#當初#的#黃金#陣容#包括#黃金#左手#吳宗軒#轉任#企排#雲林#MIZUNO#教練,O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O
406,大會#最佳#副位#攻擊#手#張育陞#、#大會#MVP#詹旻翰#、#最佳#自由#球員#張昀亮,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
407,而#陣#中#除了#劉佳昌#、#張育陞#、#詹旻翰#、#張昀亮#外,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O
409,加上#受到#疫情#影響,O O O O O O O O O O O
422,桃園#臺產#從#副攻手#轉為#主攻#手#的#洪熙鈞#不斷#強扣#出擊,O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O B-ATTACK I-ATTACK O O O
447,希望#可以#讓#大家#看見#不同#風格#又#全方位#的#「#曾祥銘#」,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O
452,「#新秀#」#先發#上陣,O O O O O O O O O O O O
454,為#攻擊#端#加乘#火力,O O O O O O O O O O O O
457,但#團隊#電力#不#減,O O O O O O O O O O O
458,除了#原先#班底#的#許紋誠,O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
459,前#排#還#有#劉鴻敏#、#黃正良#兩#人#固守,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
463,賽事#相當#膠著,O O O O O O O O
465,替#球隊#爭取#兩#分#的#領先#優勢,O O O O O O O O O O O O O O O O O O O
470,臺中#太陽神#焦璿誠#挺身而出,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O
474,臺中#太陽神#陷入#亂流,O O O O O O O O O O O O
477,但#屏東#台電#領先#幅度#大,O O O O O O O O O O O O O O O
481,從#雲林#美津濃#畢業,O O O O O O O O O O O
485,上場#前#雖然#覺得#沒#能#調整到#理想#狀態,O O O O O O O O O O O O O O O O O O O O O O O O
486,但#隨著#賽事#越加#激烈,O O O O O O O O O O O O O
487,球隊#在#發球#上#成功#破壞#對方,O O O O O O O O O O O O O O O O O O
496,中國#人纖#奮力#迎戰,O O O O O O O O O O O
498,持續#有#火力#輸出,O O O O O O O O O O
502,臺北#鯨華#首#局#無論#是#攻擊#、#防守#跑動#都#形#如#流水,O O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O B-DEFENSE I-DEFENSE O O O O O O O O O O O O
509,胡曉佩#、#童琦芳#挺身而出,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O
552,吹起#反攻#號角,O O O O O O O O
561,昨日#開幕戰,O O O O O O
572,第一#局#順利#以#25:15#率先#拿下,O O O O O O O O O O O O O O O O O O O O O
581,第三#局#桃園#臺產#稍微#熄火,O O O O O O O O O O O O O O O O
584,靠#著#攻擊#轉換#屢屢#製造#對手#touch out,O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O O O O O
586,決勝局#打#得#膠著,O O O O O O O O O O
589,重扣ace#緊咬#比#分,B-ATTACK I-ATTACK I-ATTACK I-ATTACK I-ATTACK O O O O O O O
590,最後#仍#由#台電#帶走#勝利,O O O O O O O O O O O O O O O
606,快速#將#比分#拉開,O O O O O O O O O O
615,後#有#吳宗軒#後排強扣,O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK I-ATTACK I-ATTACK
618,終#以#25:22#聽#牌,O O O O O O O O O O O O O
628,認為#自己#的#狀態#調整#還#算#穩定,O O O O O O O O O O O O O O O O O O O O
631,臺中#太陽神#在#自由#球員#的#工作#分配#上,O O O O O O O O O O O O O O O O O O O O O O O O
643,舉球#員#輪流#偷襲,O O O O O O O O O O
651,Renele#在#前#排#也#成功#吸引#中間手#注意力,B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O
667,「#我#是#阿焦#(#焦璿誠#)#的#粉絲#佳宜,O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O B-PERSON I-PERSON
668,去年#簽名會#我#也#是#排#第一#個,O O O O O O O O O O O O O O O O O O O
669,覺得#今年#太陽神#跟#往年#變#得#更#不#一樣,O O O O O O O O O O O O O O O O O O O O O O O O O
672,對#今年#的#主場#日#更加#期待,O O O O O O O O O O O O O O O O O
679,李修瑜#、#林昱丞#等#七#人#一同#現身#會場,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
680,為了#感謝#球迷#等#侯多時,O O O O O O O O O O O O O O
688,但#球迷#感到#被#貼心#照顧#」#現場#還#有#其他#好吃#又#好玩#的#攤位,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
696,黃柏叡#更#因為#在#第四#局#衝出#場#外#救球#撞上#球員#席,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O O
705,最後#臺北#鯨華#就#以#18-25#失掉#首#局,O O O O O O O O O O O O O O O O O O O O O O O O O
713,兩#隊#進入#拉鋸,O O O O O O O O O
714,第二#局#後段,O O O O O O O
723,鯨華#主攻#手群#吳芳妤#與#甘可慧#火力#支援,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK O O O
724,比數#稍稍#被#拉開,O O O O O O O O O O
729,以#29-27#取得#總局數#2-1#的#領先,O O O O O O O O O O O O O O O O O O O O O O O
732,此時,O O
736,吊球#與#攻擊#的#交互#變化,B-ATTACK I-ATTACK O O O B-ATTACK I-ATTACK O O O O O O O O
746,讓#球隊#保有#兩#分#領先,O O O O O O O O O O O O O O
749,順利#取勝,O O O O O
771,攻守#節奏#大#失血,O O O O O O O O O O
788,大概#一直#處在#這樣#的#情況#下,O O O O O O O O O O O O O O O O O O
808,鯨華#則#用#後場防守#與#靈活#吊球#緊咬#比#分,O O O O O O O B-DEFENSE I-DEFENSE I-DEFENSE I-DEFENSE O O O O O O B-ATTACK I-ATTACK O O O O O O O
830,闊別#七#年#確定#在#今年#重磅#回歸#企業#排球#聯賽#18#年,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
847,劉鴻杰#表示,B-PERSON I-PERSON I-PERSON O O O
848,「#因為#和#鴻敏#一直#在#國家隊,O O O O O O O B-PERSON I-PERSON O O O O O O O O O
870,盡可能#就#是#一直#溝通,O O O O O O O O O O O O O
875,但#對#他們#來#說#不#是,O O O O O O O O O O O O O O
889,她#坦言#內心#感觸#良多,O O O O O O O O O O O O O
897,還#要#兼顧#很多#大小#事務,O O O O O O O O O O O O O O O
909,首#戰#由#男子組#屏東#台電#出戰#conti,O O O O O O O O O O O O O O O O O O O O O O O O
913,最終#仍#不敵#台電#厚實#的#板凳#深度,O O O O O O O O O O O O O O O O O O O O O
914,終場#台電#以#25#比#17#、#25#比#22#與#25#比#19#收下#勝利,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
918,避免#分數#被#拉開,O O O O O O O O O O
925,但# conti #雷諾#、#林聖恩#穩定#的#進攻#表現,O O O O O O O O O O B-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O B-ATTACK I-ATTACK O O O
928,此時#台電#詹旻翰#與#曾茂聰#再次#跳出#扳平#戰局,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
930,雙方#進入#拉鋸戰,O O O O O O O O O
935,進入#第三#局,O O O O O O O
943,台電#曾茂聰#在#二號位#的#攻擊#得手#再次#幫助#球隊#擴大#領先,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O B-ATTACK I-ATTACK O O O O O O O O O O O O O O O O O O
960,暫停#過後,O O O O O
970,最終#鯨華#在#甘可慧#三號位#的#攻擊#得手#後,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O B-ATTACK I-ATTACK O O O O O
1000,雖然#美津#濃#一度#取得#賽末點,O O O O O O O O O O O O O O O O O
1007,第二#局#太陽神#高偉誠#、#吳宗軒#火力#全#開,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK O O O O
1024,將#對方#擺平,O O O O O O O
1055,攻擊#端上#展現#一定#的#火侯,B-ATTACK I-ATTACK O O O O O O O O O O O O O O
1060,跟#高大#的#球員#相比,O O O O O O O O O O O O
1061,她#認為#自己#反倒#對打#日本#比較#不#在#行,O O O O O O O O O O O O O O O O O O O O O O O O O
1064,我#都#覺得#對方#是#等#在#那#給#我#打,O O O O O O O O O O O O O O O O O O O O O O O
1084,「#巨人#」#卡恩#和#壽星#莊明叡#各#得#7#分,O O B-PERSON I-PERSON O O O B-PERSON I-PERSON O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
1086,陳昭銘#和#陳昱翰#各#6#分,B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O
1088,但#7日#比賽#一#結束,O O O O O O O O O O O O
1110,中堃#許紋誠#得#17#分#最佳,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O
1113,國訓#「#排壇吳彥祖#」#莊毅君#得#12#分,O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O
1120,張綵穎#7#分,B-PERSON I-PERSON I-PERSON O O O O
1141,黃瀞萱#淡淡#地#說,B-PERSON I-PERSON I-PERSON O O O O O O O
1143,就#在#下面#看#學姐#們#很#厲害,O O O O O O O O O O O O O O O O O O
1158,去年#也#出征#祕魯利#馬世#青少#(#U18#)#女排賽,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1172,加上#發球#ace,O O O O O O B-ATTACK I-ATTACK I-ATTACK
1173,為#球隊#逐漸#拉開#比#分,O O O O O O O O O O O O O O
1188,臺北#鯨華#在#比賽#前#段#取得#領先,O O O O O O O O O O O O O O O O O O O O
1193,兩#隊#糾纏#至#20#分,O O O O O O O O O O O O O
1202,所有#攔回來#的#球#都#是#她們#的,O O O O O O O O O O O O O O O O O O O
1203,」#學姊#們#的#鼓勵#令#她#在#球場#上#安心#許多,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1215,最後#以#25#-#16#、#25#-#18#與#27#-#25#直落#三#收下#勝利,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1218,立刻#取得#穩定#領先,O O O O O O O O O O O
1219,雖#愛#山林#吳佩茹#在#四號位#多#次#攻擊#追回#比數,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O B-ATTACK I-ATTACK O O O O O O
1222,首#局#中纖#就#以#25-16#輕鬆#拿下,O O O O O O O O O O O O O O O O O O O O O O
1243,以#直落#三#拿下#勝利,O O O O O O O O O O O O
1254,比分#來到#24:24,O O O O O O O O O O O
1262,conti#也#立刻#走馬換將,O O O O O O O O O O O O O O O
1267,今年#由#前#男排#成員#江天祐#、#張善源#及#呂姜耀強#出任#教練團,O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O
1277,本#場#比賽#臺中#太陽神#火力#全#開,O O O O O O O O O O O O O O B-ATTACK I-ATTACK O O O O
1282,開局#雙方#你#來我往,O O O O O O O O O O O
1286,桃園#臺產#劉昱麟#與#陳冠中#試圖#反撲#緊咬#比數,O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
1294,不過#太陽神#高偉誠#再次#挺身而出,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O
1296,桃園#臺產#再次#喊出#暫停,O O O O O O O O O O O O O O
1329,局數#3#比#1#逆轉#拿下#conti,O O O O O O O O O O O O O O O O O O O O
1339,今日#鯨華#在#甘可慧#、#吳芳妤#、#林書荷#、#巴西#外援#Bia#等#4#人#得分#雙位數#火力#下,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
1343,男子組#地主#臺中#太陽神#本#季#勝#場#也#開張,O O O O O O O O O O O O O O O O O O O O O O O O O O
1344,2#場#男子組#比賽,O O O O O O O O O O
1354,種下#敗因,O O O O O
1363,在#舞台區#除了#有#簽名會,O O O O O O O O O O O O O O
1365,球迷#不但#可以#與#喜愛#的#球星#、#運動員#同樂,O O O O O O O O O O O O O O O O O O O O O O O O O O O
1376,陣#中#的#球員#經驗#豐富,O O O O O O O O O O O O O O
1378,總冠軍戰#對上#屏東#台電#應該#是#五五#波,O O O O O O O O O O O O O O O O O O O O O O O
1389,台中#運動局#李昱叡#大讚,O O O O O O O B-PERSON I-PERSON I-PERSON O O O
1396,因為#父親#是#國小#排球#教練#的#關係,O O O O O O O O O O O O O O O O O O O O O
1399,在#國中#、#高中#、#大專#聯賽#皆#贏得#冠軍,O O O O O O O O O O O O O O O O O O O O O O O O O
1409,劍指#延至#下#年#舉行#的#廣州#亞運#:#「#2022#只要#中華隊#需要#我,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1416,曾#擔任#半#季#隊長#的#「#排球甜心#」#廖苡任,O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
1420,「#其實#這#次#當#隊長#的#感觸#很#深,O O O O O O O O O O O O O O O O O O O O O O
1426,廖苡任#自評,B-PERSON I-PERSON I-PERSON O O O
1429,加上#教練#、#領隊#及#隊友#支持,O O O O O O O O O O O O O O O O O O
1438,像#我#是#舉球#員,O O O O O O O O O O
1441,做#他們#的#後盾,O O O O O O O O O
1442,鯨華#女排#的#成績#逐年#上升,O O O O O O O O O O O O O O O O
1444,可惜#最後#以#第2#名#作收,O O O O O O O O O O O O O O O
1446,最#大#問題#還是#在#自己,O O O O O O O O O O O O O O
1452,比賽#過程#其實#不若#局數#懸殊,O O O O O O O O O O O O O O O O O
1454,台電#連續#得分,O O O O O O O O
1460,但#台電#攔網#設定#加上#陳姿雅#攻勢,O O O O O B-DEFENSE I-DEFENSE O O O O O O O B-PERSON I-PERSON I-PERSON O B-ATTACK I-ATTACK
1479,鯨華#迅速#取得#領先#並#維持#4#分#左右#優勢,O O O O O O O O O O O O O O O O O O O O O O O O O O
1485,林書荷#進帳#13#分,B-PERSON I-PERSON I-PERSON O O O O O O O O
1488,其餘#無#人#能#得分#雙位數,O O O O O O O O O O O O O O O
1496,開局#快速#取得#5#分#優勢,O O O O O O O O O O O O O O O
1502,第3#局#conti #前排攔網#多#次#成功,O O O O O O O O O O O O O O B-DEFENSE I-DEFENSE O O O O O O O
1504,幫助#球隊#穩住#領先,O O O O O O O O O O O
1518,力挫#本#季#首度#亮相#雲林#美津#濃,O O O O O O O O O O O O O O O O O O O O
1530,今年#桃園#臺產#的#參賽#名單#中#有#兩#名#大一#新生,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1538,進入#中原#大學#後#適應#甲組#球隊#訓練,O O O O O O O O O O O O O O O O O O O O O O
1551,分別#有#林國鈞#、#石修智#、#宋柏霆#、#張昀亮#、#呂姜耀凱#、#簡名均#、#陳冠銘#、#呂慶鴻#、#莊哲育#、#黃謙巽#、#吳欣翰#、#汪秉勳#、#蕭宜正#、#陳威亦,O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
1557,時隔#四#年#重返#企聯#舞台,O O O O O O O O O O O O O O O
1562,當時#的#個人獎#榜單#還#有#華僑#戰友#「#雙胞胎#」#劉鴻敏#、#劉鴻杰#、#吳宗軒,O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
1565,呂姜耀凱#透過#企聯#選拔#獲得#「#中堃#獵鷹#」#的#青睞,B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O
1572,可惜#當時#僅有#一#季#參與#企聯#的#紀錄,O O O O O O O O O O O O O O O O O O O O O O O
1583,去年#開始#唸#彰師#研究所#有#聽說#要#成立#企聯#新#隊伍,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1591,現在#要#訓練#很多,O O O O O O O O O O
1593,下#個#賽季#呂姜耀凱#將#身#披#連莊#球衣,O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O
1596,同時#呂姜耀凱#也#給#自己#立下#目標,O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O
1608,連莊男排#再#傳#新#成員#加盟,O O O O O O O O O O O O O O O O
1622,但#隨著#開刀#復健#後#於#今年#亞洲盃#重返#中華#男排,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1642,驗收#五月#集訓#以來#的#練習#成果#外,O O O O O O O O O O O O O O O O O O O O O
1659,「#他們#(#連莊#)#的#陣容#很#華麗,O O O O O O O O O O O O O O O O O O O O O
1661,下#季#一樣#朝#著#冠軍#目標#努力,O O O O O O O O O O O O O O O O O O O
1663,球迷#們#也#相當#好奇#兩#人#在#球員#生涯#之後#的#規劃,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1672,對於#他#的# 32# #歲#計畫#還#有#四#年#時間,O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1699,極速#超跑#在#本#季#找來#巴西籍#的#選手# #Carla Santos,O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON
1708,至今#已#有# 15# #年#的#職業#生涯,O O O O O O O O O O O O O O O O O O O O O O
1712,原#超跑#主力#林書荷#因#就讀#台北#市立#大學#碩士班,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O
1716,目前#參賽#隊伍#名單#與#賽程#則#尚未#公布,O O O O O O O O O O O O O O O O O O O O O O O O
1720,菲律賓#外援#布萊恩#獲選#本#屆#賽事# MVP,O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O
1722,此#次#連莊#、#桃園#臺產#班底#皆#派出#兩#支#隊伍#參戰,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1726,成功#奪下#首#屆#臺產盃#冠軍#獎盃,O O O O O O O O O O O O O O O O O O O
1757,因此#會#時常#與#布萊恩#聊天,O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O
1758,布萊恩#這#次#來#台#之前,B-PERSON I-PERSON I-PERSON O O O O O O O O O O O
1764,「#我們#的#目標#是#拿下#企聯#總冠軍,O O O O O O O O O O O O O O O O O O O O O
1767,熱愛#排球#的#連華榮#執行長,O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O
1773,更#在#因緣際會#下#一#眼#相中#旅日#三#個#賽季#的#菲律賓#選手#布萊恩#(#Bryan Bagunas#),O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O
1777,球隊#陣容#方面,O O O O O O O O
1792,原先#太陽神#隊#中#已#擁有#身高#超越# 190# #公分#的#「#雙塔#」#林昱丞#、#柯宗甫,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON
1802,過去#皆#以#青女隊#為#班底#組成#的#企業#聯賽#女子隊伍#愛山林,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1808,期待#本#季#繼續#看到#愛山林#積極#向#各位#學姊#發起#挑戰,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1813,因此#除了#張洵瑞,O O O O O O B-PERSON I-PERSON I-PERSON
1818,其中#呂玟君#在#企業# 16# 年#就#是#愛#山林#的#成員,O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O
1824,自#雙十#國中#畢業#後#選擇#就讀#高雄#高商,O O O O O O O O O O O O O O O O O O O O O O O O
1832,本#季#除了#有#臺#師大#新生#入隊#外,O O O O O O O O O O O O O O O O O O O O O
1833,司職#主攻#手#的#大學長#許美中#重磅#加盟,O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O
1838,以及#上#學年度#頭城#家商#隊長#林嘉偉,O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON
1839,三#名#新生#在#高中#聯賽#舞台#皆#有#出色#的#表現,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1856,當時#雖#以# 1-3 #落敗#但#仍#展現出#堅韌#與#強勁#的#實力,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1857,本#季#外援# #Bia#(#Beatriz Carvalho#)#續約#留隊,O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O O O O O O O
1860,本#季#新#加盟#的#巴西#快攻#手# #Gabi#(#Gabriela Fabiano#),O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON I-PERSON O O O B-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON I-PERSON O O
1861,2020#-#21# #賽季#曾#與# #Bia# #一同#效力#於#巴西#聯賽#俱樂部# São #José dos Pinhais,O O O O O O O O O O O O O O O O O O O O O B-PERSON I-PERSON I-PERSON O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1862,這#次#來#台#身#披#「#臺北#鯨華#」#球衣#挑戰#企業#聯賽,O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O O
1864,除了#企業#聯賽,O O O O O O O O
1868,經過# PVL #邀請賽,O O O O O O O O O O O O
1869,臺北#鯨華#順利#在#菲律賓#打開#知名度,O O O O O O O O O O O O O O O O O O O O O
1871,也#引起#當地#媒體#關注,O O O O O O O O O O O O O
1887,至今#已#有#15#年#的#職業#生涯,O O O O O O O O O O O O O O O O O O O
